Round,Pick,Team,,Player,Pos,Age,B/T,Pre-Draft Team,Slotted Bonus,Signed Bonus,+/- Diff
7,209,CHW,,George Wolkow,OF,17,L / R,"HS
                    
                    
                    Downers Grove North HS (IL)","$248,300","$1,000,000","-$751,700"
7,210,SF,,Scott Bandura,OF,21,L / R,"CO
                    
                    
                    Princeton","$246,500","$197,500","$49,000"
7,211,BAL,,Teddy Sharkey,P,21,R / R,"CO
                    
                    
                    Coastal Carolina","$244,400","$215,000","$29,400"
7,212,MIL,,Tate Kuehner,P,22,L / L,"CO
                    
                    
                    Louisville","$242,400","$72,500","$169,900"
7,213,TB,,Owen Wild,P,20,R / R,"CO
                    
                    
                    Gonzaga","$240,600","$238,100","$2,500"
7,214,TOR,,Nick Goodwin,SS,21,R / R,"CO
                    
                    
                    Kansas State","$238,700","$236,200","$2,500"
7,215,STL,,Charles Harrison,P,21,R / R,"CO
                    
                    
                    California-Los Angeles","$236,700","$236,700",
7,216,NYM,,Noah Hall,P,22,R / R,"CO
                    
                    
                    South Carolina","$235,000","$176,250","$58,750"
7,217,SEA,,Ty Cummings,P,21,R / R,"CO
                    
                    
                    Campbell (NC)","$232,900","$225,000","$7,900"
7,218,CLE,,Alex Mooney,SS,21,R / R,"CO
                    
                    
                    Duke","$231,300","$1,000,000","-$768,700"
7,219,ATL,,Justin Long,P,21,R / R,"CO
                    
                    
                    Rice (TX)","$229,400","$172,500","$56,900"
7,220,LAD,,Patrick Copen,P,21,R / R,"CO
                    
                    
                    Marshall","$228,000","$225,500","$2,500"
7,221,SD,,Tucker Musgrove,TWP,21,R / R,"CO
                    
                    
                    Mobile (AL)","$226,100","$175,000","$51,100"
7,222,NYY,,Kiko Romero,1B,22,L / R,"CO
                    
                    
                    Arizona","$224,700","$197,500","$27,200"
7,223,PHI,,Jake Eddington,P,22,R / R,"CO
                    
                    
                    Missouri State","$222,900","$222,500",$400
7,224,HOU,,Joey Dixon,P,21,R / R,"CO
                    
                    
                    Stanford (CA)","$221,300","$218,800","$2,500"
8,225,WSH,,Jared Simpson,P,23,L / L,"CO
                    
                    
                    Iowa","$219,700","$20,000","$199,700"
8,226,OAK,,Jackson Finley,P,22,R / R,"CO
                    
                    
                    Georgia Tech","$218,300","$180,000","$38,300"
8,227,PIT,,Austin Strickland,P,21,R / R,"CO
                    
                    
                    Kentucky","$216,900","$197,500","$19,400"
8,228,CIN,,Carter Graham,1B,21,R / R,"CO
                    
                    
                    Stanford (CA)","$215,400","$212,900","$2,500"
8,229,KC,,Dustin Dickerson,SS,22,R / R,"CO
                    
                    
                    Southern Mississippi","$213,500","$197,500","$16,000"
8,230,DET,,Jatnk Diaz,P,18,R / R,"HS
                    
                    
                    Hazleton Area HS (PA)","$212,300","$247,500","-$35,200"
8,231,TEX,,Julian Brock,C,22,R / R,"CO
                    
                    
                    Louisiana-Lafayette","$210,600","$255,000","-$44,400"
8,232,COL,,Braylen Wimmer,2B,22,R / R,"CO
                    
                    
                    South Carolina","$209,400","$157,050","$52,350"
8,233,MIA,,Nick Maldonado,P,23,R / R,"CO
                    
                    
                    Vanderbilt (TN)","$207,800","$160,000","$47,800"
8,234,LAA,,Barrett Kent,P,18,R / R,"HS
                    
                    
                    Pottsboro HS (TX)","$206,500","$997,500","-$791,000"
8,235,ARI,,Jackson Feltner,1B,21,R / R,"CO
                    
                    
                    Moorehead State","$204,900","$175,000","$29,900"
8,236,CHC,,Brett Bateman,OF,21,L / L,"CO
                    
                    
                    Minnesota","$203,600","$180,000","$23,600"
8,237,MIN,,Jace Stoffal,P,21,R / R,"CO
                    
                    
                    Oregon","$202,200","$150,000","$52,200"
8,238,BOS,,Trennor O'Donnell,P,22,R / R,"CO
                    
                    
                    Ball State (IN)","$201,000","$50,000","$151,000"
8,239,CHW,,Eddie Park,OF,21,L / L,"CO
                    
                    
                    Stanford (CA)","$199,900","$200,000",-$100
8,240,SF,,Josh Bostick,P,21,R / R,"JC
                    
                    
                    Grayson JC (TX)","$198,800","$397,500","-$198,700"
8,241,BAL,,Braxton Bragg,P,22,R / R,"CO
                    
                    
                    Dallas Baptist (TX)","$197,800","$100,000","$97,800"
8,242,MIL,,Craig Yoho,P,23,R / R,"CO
                    
                    
                    Indiana","$196,700","$10,000","$186,700"
8,243,TB,,Drew Dowd,P,21,L / L,"CO
                    
                    
                    Stanford (CA)","$195,800","$397,500","-$201,700"
8,244,TOR,,Braden Barry,OF,21,R / R,"CO
                    
                    
                    West Virginia","$194,600","$147,500","$47,100"
8,245,STL,,Ixan Henderson,P,21,L / L,"CO
                    
                    
                    California State-Fresno","$193,800","$230,000","-$36,200"
8,246,NYM,,Boston Baro,SS,18,L / R,"HS
                    
                    
                    Capistrano Valley HS (CA)","$192,900","$700,000","-$507,100"
8,247,SEA,,Ryan Hawks,P,22,R / R,"CO
                    
                    
                    Louisville","$191,900","$75,000","$116,900"
8,248,CLE,,Jonah Advincula,OF,22,L / R,"CO
                    
                    
                    Washington State","$191,100","$150,000","$41,100"
8,249,ATL,,Cory Wall,P,23,R / R,"CO
                    
                    
                    William & Mary (VA)","$190,300","$47,500","$142,800"
8,250,LAD,,Jaron Elkins,OF,18,R / R,"HS
                    
                    
                    Goodpasture Christian School (TN)","$189,300","$407,500","-$218,200"
8,251,SD,,Kannon Kemp,P,18,R / R,"HS
                    
                    
                    Weatherford HS (TX)","$188,800","$625,000","-$436,200"
8,252,NYY,,Nicholas Judice,P,22,R / R,"CO
                    
                    
                    Louisiana-Monroe","$188,000","$185,500","$2,500"
8,253,PHI,,Bryson Ware,3B,22,R / R,"CO
                    
                    
                    Auburn (AL)","$187,100","$152,500","$34,600"
8,254,HOU,,Ryan Johnson,2B,22,R / R,"CO
                    
                    
                    Pepperdine","$186,500","$97,500","$89,000"
9,255,WSH,,Thomas Schultz,P,23,R / R,"CO
                    
                    
                    Vanderbilt (TN)","$185,800","$20,000","$165,800"
9,256,OAK,,Corey Avant,P,21,R / R,"CO
                    
                    
                    Wingate (NC)","$185,100","$185,100",
9,257,PIT,,Danny Carrion,P,21,R / R,"CO
                    
                    
                    California-Davis","$184,500","$157,500","$27,000"
9,258,CIN,,Logan Van Treeck,P,22,L / L,"CO
                    
                    
                    Lipscomb (TN)","$183,900","$122,500","$61,400"
9,259,KC,,Jacob Widener,P,22,R / L,"CO
                    
                    
                    Oral Roberts (OK)","$183,200","$137,500","$45,700"
9,260,DET,,Hayden Minton,P,22,L / R,"CO
                    
                    
                    Missouri State","$182,600","$162,500","$20,100"
9,261,TEX,,Quincy Scott,OF,20,R / R,"JC
                    
                    
                    Palomar JC (CA)","$182,100","$200,000","-$17,900"
9,262,COL,,Ben McCabe,C,23,R / R,"CO
                    
                    
                    Central Florida","$181,600","$150,000","$31,600"
9,263,MIA,,Colby Shade,OF,21,R / R,"CO
                    
                    
                    Oregon","$180,900","$180,900",
9,264,LAA,,Chase Gockel,P,23,R / R,"CO
                    
                    
                    Quincy (IL)","$180,300","$1,000","$179,300"
9,265,ARI,,Kyle Amendt,P,23,R / R,"CO
                    
                    
                    Dallas Baptist (TX)","$180,000","$135,000","$45,000"
9,266,CHC,,Jonathon Long,1B,21,R / R,"CO
                    
                    
                    California State-Long Beach","$179,400","$179,400",
9,267,MIN,,Jack Dougherty,P,21,R / R,"CO
                    
                    
                    Mississippi","$179,000","$160,000","$19,000"
9,268,BOS,,Blake Wehunt,P,22,R / R,"CO
                    
                    
                    Kennesaw State","$178,600","$100,000","$78,600"
9,269,CHW,,Jake Peppers,P,21,R / R,"CO
                    
                    
                    Jacksonville State (AL)","$178,000","$178,000",
9,270,SF,,Charlie Szykowny,3B,23,L / R,"CO
                    
                    
                    Illinois-Chicago","$177,500","$47,500","$130,000"
9,271,BAL,,Zach Fruit,P,23,R / R,"CO
                    
                    
                    Troy (AL)","$177,100","$40,000","$137,100"
9,272,MIL,,Mark Manfredi,P,23,R / L,"CO
                    
                    
                    Dayton (OH)","$176,700","$27,500","$149,200"
9,273,TB,,Dalton Fowler,P,23,L / L,"CO
                    
                    
                    Memphis","$176,200","$22,500","$153,700"
9,274,TOR,,Sam Shaw,OF,18,L / R,"HS
                    
                    
                    Lambrick Park SS (BC)","$175,900","$282,500","-$106,600"
9,275,STL,,Christian Worley,P,21,R / R,"CO
                    
                    
                    Virginia Tech","$175,600","$200,000","-$24,400"
9,276,NYM,,Nick Lorusso,3B,22,R / R,"CO
                    
                    
                    Maryland","$175,100","$50,000","$125,100"
9,277,SEA,,RJ Schreck,OF,23,L / R,"CO
                    
                    
                    Vanderbilt (TN)","$174,800","$75,000","$99,800"
9,278,CLE,,Jay Driver,P,21,R / R,"CO
                    
                    
                    Harvard","$174,300","$151,000","$23,300"
9,279,ATL,,Riley Gowens,P,23,R / R,"CO
                    
                    
                    Illinois","$173,800","$47,500","$126,300"
9,280,LAD,,Ryan Brown,P,20,R / R,"CO
                    
                    
                    Ball State (IN)","$173,600","$171,100","$2,500"
9,281,SD,,Ryan Wilson,OF,21,R / R,"CO
                    
                    
                    Davidson (NC)","$173,400","$125,000","$48,400"
9,282,NYY,,Jared Wegner,OF,23,R / R,"CO
                    
                    
                    Arkansas","$173,100","$72,500","$100,600"
9,283,PHI,,Avery Owusu-Asiedu,OF,20,R / R,"CO
                    
                    
                    Southern Illinois-Edwardsville","$172,700","$147,500","$25,200"
9,284,HOU,,Jeron Williams,SS,22,R / R,"CO
                    
                    
                    Toledo (OH)","$172,500","$147,500","$25,000"
10,285,WSH,,Phillip Glasser,SS,23,L / R,"CO
                    
                    
                    Indiana","$172,100","$20,000","$152,100"
10,286,OAK,,Tom Reisinger,P,22,R / R,"CO
                    
                    
                    East Stroudsburg (PA)","$171,400","$125,000","$46,400"
10,287,PIT,,Landon Tomkins,P,23,R / R,"CO
                    
                    
                    Louisiana Tech","$171,200","$12,500","$158,700"
10,288,CIN,,Graham Osman,P,22,L / L,"CO
                    
                    
                    California State-Long Beach","$170,900","$122,500","$48,400"
10,289,KC,,Justin Johnson,SS,23,R / R,"CO
                    
                    
                    Wake Forest (NC)","$170,600","$57,500","$113,100"
10,290,DET,,Andrew Sears,P,20,L / L,"CO
                    
                    
                    Connecticut","$170,300","$167,800","$2,500"
10,291,TEX,,Case Matter,P,21,R / R,"CO
                    
                    
                    Washington","$170,100","$155,000","$15,100"
10,292,COL,,Jace Kaminska,P,21,R / R,"CO
                    
                    
                    Nebraska","$169,900","$150,000","$19,900"
10,293,MIA,,Xavier Meachem,P,20,R / R,"CO
                    
                    
                    North Carolina A&T","$169,500","$169,500",
10,294,LAA,,Chris Barraza,P,23,R / R,"CO
                    
                    
                    Arizona","$169,000","$7,500","$161,500"
10,295,ARI,,Zane Russell,P,21,R / R,"CO
                    
                    
                    Dallas Baptist (TX)","$168,800","$155,000","$13,800"
10,296,CHC,,Luis Martinez-Gomez,P,20,R / R,"JC
                    
                    
                    Temple JC (TX)","$168,300","$100,000","$68,300"
10,297,MIN,,Ross Dunn,P,21,R / L,"CO
                    
                    
                    Arizona State","$168,100","$150,000","$18,100"
10,298,BOS,,Ryan Ammons,P,22,L / L,"CO
                    
                    
                    Clemson","$167,900","$50,000","$117,900"
10,299,CHW,,Zach Franklin,P,24,R / R,"CO
                    
                    
                    Missouri","$167,600","$10,000","$157,600"
10,300,SF,,Ryan Vanderhei,P,22,R / R,"CO
                    
                    
                    Texas Christian","$167,200","$47,500","$119,700"
10,301,BAL,,Matthew Etzel,OF,21,L / R,"CO
                    
                    
                    Southern Mississippi","$167,000","$167,000",
10,302,MIL,,Morris Austin,P,23,R / R,"CO
                    
                    
                    Houston Christian","$166,800","$17,500","$149,300"
10,303,TB,,Adam Boucher,P,21,R / R,"CO
                    
                    
                    Duke","$166,500","$148,500","$18,000"
10,304,TOR,,Josh Mollerus,P,23,R / R,"CO
                    
                    
                    Oregon","$166,200","$47,500","$118,700"
10,305,STL,,Caden Kendle,OF,21,R / R,"CO
                    
                    
                    California-Irvine","$165,900",Unsigned,
10,306,NYM,,Christian Pregent,C,22,R / R,"CO
                    
                    
                    Stetson (FL)","$165,800","$50,000","$115,800"
10,307,SEA,,Jared Sundstrom,OF,22,R / R,"CO
                    
                    
                    California-Santa Barbara","$165,500","$165,500",
10,308,CLE,,Matt Wilkinson,P,20,R / L,"JC
                    
                    
                    Central Arizona JC","$165,300","$110,000","$55,300"
10,309,ATL,,Pier-Olivier Boucher,OF,23,L / R,"CO
                    
                    
                    Southern Illinois-Carbondale","$164,800","$1,000","$163,800"
10,310,LAD,,Sam Mongelli,SS,22,R / R,"CO
                    
                    
                    Sacred Heart (CT)","$164,600","$47,500","$117,100"
10,311,SD,,Nik McClaughry,SS,23,R / R,"CO
                    
                    
                    Arizona","$164,400","$25,000","$139,400"
10,312,NYY,,Brian Hendry,P,23,R / R,"CO
                    
                    
                    Oklahoma State","$164,400","$47,500","$116,900"
10,313,PHI,,Cam Brown,P,21,R / R,"CO
                    
                    
                    Texas Christian","$164,400","$154,500","$9,900"
10,314,HOU,,Austin Deming,SS,23,R / R,"CO
                    
                    
                    Brigham Young (UT)","$164,400","$7,500","$156,900"
11,315,WSH,,Gavin Adams,P,20,R / R,"JC
                    
                    
                    Indian River State JC (FL)","$150,000",Unsigned,
11,316,OAK,,Drew Conover,P,21,R / R,"CO
                    
                    
                    Rutgers","$150,000","$150,000",
11,317,PIT,,Magdiel Cotto,P,21,L / L,"CO
                    
                    
                    Kentucky","$150,000","$197,500","-$47,500"
11,318,CIN,,Jack Moss,1B,21,L / R,"CO
                    
                    
                    Texas A&M","$150,000","$150,000",
11,319,KC,,Jared Dickey,OF,21,L / R,"CO
                    
                    
                    Tennessee","$150,000","$572,500","-$422,500"
11,320,DET,,Jim Jarvis,SS,22,L / R,"CO
                    
                    
                    Alabama","$150,000","$175,000","-$25,000"
11,321,TEX,,Maxton Martin,OF,18,L / R,"HS
                    
                    
                    Southridge HS (WA)","$150,000","$250,000","-$100,000"
11,322,COL,,Stu Flesland III,P,22,R / L,"CO
                    
                    
                    Washington","$150,000","$150,000",
11,323,MIA,,Jake Brooks,P,22,R / R,"CO
                    
                    
                    California-Los Angeles","$150,000","$150,000",
11,324,LAA,,John Wimmer,SS,18,R / R,"HS
                    
                    
                    Rock Hill HS (SC)","$150,000","$397,500","-$247,500"
11,325,ARI,,Casey Anderson,P,22,R / R,"CO
                    
                    
                    Utah Valley","$150,000","$150,000",
11,326,CHC,,Zyhir Hope,OF,18,L / L,"HS
                    
                    
                    Colonial Forge HS (VA)","$150,000","$400,000","-$250,000"
11,327,MIN,,Ty Langenberg,P,21,R / R,"CO
                    
                    
                    Iowa","$150,000","$150,000",
11,328,BOS,,Nelly Taylor,OF,20,L / L,"JC
                    
                    
                    Polk State JC (FL)","$150,000","$300,000","-$150,000"
11,329,CHW,,Rikuu Nishida,2B,22,L / R,"CO
                    
                    
                    Oregon","$150,000","$170,000","-$20,000"
11,330,SF,,Jack Payton,C,21,R / R,"CO
                    
                    
                    Louisville","$150,000","$175,000","-$25,000"
11,331,BAL,,Nestor German,P,21,R / R,"CO
                    
                    
                    Seattle (WA)","$150,000","$150,000",
11,332,MIL,,Bishop Letson,P,18,R / R,"HS
                    
                    
                    Floyd Central HS (IN)","$150,000","$482,600","-$332,600"
11,333,TB,,Garrett Edwards,P,21,R / R,"CO
                    
                    
                    Louisiana State","$150,000","$499,850","-$349,850"
11,334,TOR,,Grant Rogers,P,22,R / R,"CO
                    
                    
                    McNeese State","$150,000","$150,000",
11,335,STL,,Dakota Harris,SS,21,R / R,"CO
                    
                    
                    Oklahoma","$150,000","$150,000",
11,336,NYM,,Brett Banks,P,21,L / R,"CO
                    
                    
                    North Carolina-Wilmington","$150,000","$200,000","-$50,000"
11,337,SEA,,Brandyn Garcia,P,23,L / L,"CO
                    
                    
                    Texas A&M","$150,000","$150,000",
11,338,CLE,,Johnny Tincher,C,21,R / R,"CO
                    
                    
                    Washington","$150,000","$150,000",
11,339,ATL,,Jace Grady,OF,22,S / R,"CO
                    
                    
                    Dallas Baptist (TX)","$150,000","$150,000",
11,340,LAD,,Carson Hobbs,P,21,R / R,"CO
                    
                    
                    Samford (AL)","$150,000","$150,000",
11,341,SD,,Carson Montgomery,P,20,R / R,"CO
                    
                    
                    Florida State","$150,000","$200,000","-$50,000"
11,342,NYY,,Josh Grosz,P,20,R / R,"CO
                    
                    
                    East Carolina (NC)","$150,000","$150,000",
11,343,PHI,,Kehden Hettiger,C,19,L / R,"HS
                    
                    
                    Sierra Canyon HS (CA)","$150,000","$397,500","-$247,500"
11,344,HOU,,Nehomar Ochoa Jr.,OF,17,R / R,"HS
                    
                    
                    Galena Park HS (TX)","$150,000","$300,000","-$150,000"
12,345,WSH,,Travis Sthele,P,21,R / R,"CO
                    
                    
                    Texas","$150,000","$150,000",
12,346,OAK,,Cole Conn,C,22,S / R,"CO
                    
                    
                    Illinois-Chicago","$150,000","$150,000",
12,347,PIT,,Khristian Curtis,P,21,R / R,"CO
                    
                    
                    Arizona State","$150,000","$497,500","-$347,500"
12,348,CIN,,Simon Miller,P,22,R / R,"CO
                    
                    
                    Texas-San Antonio","$150,000","$150,000",
12,349,KC,,Logan Martin,P,22,R / R,"CO
                    
                    
                    Kentucky","$150,000","$297,500","-$147,500"
12,350,DET,,Andrew Dunford,P,18,R / R,"HS
                    
                    
                    Houston County HS (GA)","$150,000","$367,500","-$217,500"
12,351,TEX,,Paul Bonzagni,P,21,R / R,"CO
                    
                    
                    Southern Illinois-Carbondale","$150,000","$150,000",
12,352,COL,,Bryson Hammer,P,21,L / L,"CO
                    
                    
                    Dallas Baptist (TX)","$150,000","$200,000","-$50,000"
12,353,MIA,,Josh Ekness,P,21,R / R,"CO
                    
                    
                    Houston","$150,000","$150,000",
12,354,LAA,,Sam Brown,1B,21,L / L,"CO
                    
                    
                    Washington State","$150,000","$150,000",
12,355,ARI,,Sam Knowlton,P,23,R / R,"CO
                    
                    
                    South Alabama","$150,000","$150,000",
12,356,CHC,,Carter Trice,2B,20,R / R,"CO
                    
                    
                    North Carolina State","$150,000","$150,000",
12,357,MIN,,Paulshawn Pasqualotto,2B,22,R / R,"CO
                    
                    
                    California-Berkeley","$150,000","$150,000",
12,358,BOS,,Max Carlson,P,21,R / R,"CO
                    
                    
                    North Carolina","$150,000","$150,000",
12,359,CHW,,Mathias LaCombe,P,21,R / R,"JC
                    
                    
                    Cochise JC (AZ)","$150,000","$450,000","-$300,000"
12,360,SF,,Timmy Manning,P,21,L / L,"CO
                    
                    
                    Arizona State","$150,000","$150,000",
12,361,BAL,,Blake Money,P,21,R / R,"CO
                    
                    
                    Louisiana State","$150,000","$150,000",
12,362,MIL,,Bjorn Johnson,P,18,L / L,"HS
                    
                    
                    Lincoln HS (WA)","$150,000","$420,500","-$270,500"
12,363,TB,,Chandler Murphy,P,22,L / R,"CO
                    
                    
                    Missouri","$150,000","$150,000",
12,364,TOR,,Chay Yeager,P,20,S / R,"JC
                    
                    
                    Pasco Hernando JC (FL)","$150,000","$150,000",
12,365,STL,,Brayden Jobert,OF,22,L / R,"CO
                    
                    
                    Louisiana State","$150,000","$150,000",
12,366,NYM,,Brady Kirtner,P,21,R / R,"CO
                    
                    
                    Virginia Tech","$150,000",Unsigned,
12,367,SEA,,Logan Evans,P,22,R / R,"CO
                    
                    
                    Pittsburgh","$150,000","$100,000","$50,000"
12,368,CLE,,Keegan Zinn,P,18,R / R,"HS
                    
                    
                    Lake Minneola HS (FL)","$150,000","$150,000",
12,369,ATL,,Brady Day,2B,21,L / R,"CO
                    
                    
                    Kansas State","$150,000",Unsigned,
12,370,LAD,,Noah Ruen,P,20,R / R,"JC
                    
                    
                    Tyler JC (TX)","$150,000","$247,500","-$97,500"
12,371,SD,,Blake Dickerson,P,18,L / L,"HS
                    
                    
                    Ocean Lakes HS (VA)","$150,000","$500,000","-$350,000"
12,372,NYY,,Brady Rose,P,22,L / L,"CO
                    
                    
                    Dallas Baptist (TX)","$150,000","$150,000",
12,373,PHI,,Brandon Beckel,P,21,R / R,"CO
                    
                    
                    Texas Tech","$150,000","$162,500","-$12,500"
12,374,HOU,,Anthony Huezo,OF,17,L / R,"HS
                    
                    
                    Etiwanda HS (CA)","$150,000","$400,000","-$250,000"
13,375,WSH,,Liam Sullivan,P,21,L / L,"CO
                    
                    
                    Georgia","$150,000","$150,000",
13,376,OAK,,Will Johnston,P,22,L / L,"CO
                    
                    
                    Texas A&M","$150,000","$150,000",
13,377,PIT,,Charles McAdoo,2B,21,R / R,"CO
                    
                    
                    San Jose State","$150,000","$150,000",
13,378,CIN,,Cody Adcock,P,21,R / R,"CO
                    
                    
                    Arkansas","$150,000","$150,000",
13,379,KC,,Ethan Bosacker,P,22,R / R,"CO
                    
                    
                    Xavier (OH)","$150,000","$150,000",
13,380,DET,,Brett Callahan,OF,21,L / R,"CO
                    
                    
                    St. Joseph's (PA)","$150,000","$197,500","-$47,500"
13,381,TEX,,William Privette,P,21,R / R,"CO
                    
                    
                    College of Charleston","$150,000","$150,000",
13,382,COL,,Caleb Hobson,OF,21,R / R,"CO
                    
                    
                    Tennessee-Martin","$150,000","$150,000",
13,383,MIA,,Colson Lawrence,P,21,R / R,"CO
                    
                    
                    South Alabama","$150,000","$150,000",
13,384,LAA,,Riley Bauman,P,20,R / R,"CO
                    
                    
                    Abilene Christian (TX)","$150,000","$135,000","$15,000"
13,385,ARI,,Hayden Durke,P,21,R / R,"CO
                    
                    
                    Rice (TX)","$150,000","$350,000","-$200,000"
13,386,CHC,,Sam Armstrong,P,22,R / R,"CO
                    
                    
                    Old Dominion (VA)","$150,000","$135,000","$15,000"
13,387,MIN,,Jeremy Lee,P,21,R / R,"CO
                    
                    
                    South Alabama","$150,000","$150,000",
13,388,BOS,,Cade Feeney,P,21,R / R,"CO
                    
                    
                    North Dakota State","$150,000","$150,000",
13,389,CHW,,Ryan Galanie,3B,23,R / R,"CO
                    
                    
                    Wofford (SC)","$150,000","$150,000",
13,390,SF,,Jose Ortiz,P,18,R / R,"HS
                    
                    
                    Leadership Christian Academy (PR)","$150,000","$150,000",
13,391,BAL,,Riley Cooper,P,21,L / L,"CO
                    
                    
                    Louisiana State","$150,000",-,"$150,000"
13,392,MIL,,Brett Wichrowski,P,20,L / R,"CO
                    
                    
                    Bryant (RI)","$150,000","$100,000","$50,000"
13,393,TB,,Bryan Broecker,C,21,R / R,"CO
                    
                    
                    Michigan State","$150,000","$150,000",
13,394,TOR,,Brennan Orf,OF,21,L / R,"CO
                    
                    
                    Southern Illinois-Edwardsville","$150,000","$150,000",
13,395,STL,,William Sullivan,1B,22,L / R,"CO
                    
                    
                    Troy (AL)","$150,000","$150,000",
13,396,NYM,,Ben Simon,P,21,R / R,"CO
                    
                    
                    Elon University","$150,000","$150,000",
13,397,SEA,,Elijah Dale,P,22,S / R,"CO
                    
                    
                    Illinois State","$150,000","$125,000","$25,000"
13,398,CLE,,Jacob Bresnahan,P,18,L / L,"HS
                    
                    
                    Sumner HS (WA)","$150,000","$375,000","-$225,000"
13,399,ATL,,Will Verdung,3B,20,R / R,"JC
                    
                    
                    Itawamba JC (MS)","$150,000","$150,000",
13,400,LAD,,Alex Makarewich,P,21,R / R,"CO
                    
                    
                    Northwestern State (LA)","$150,000","$150,000",
13,401,SD,,Dane Lais,P,18,R / R,"HS
                    
                    
                    Oregon City HS (OR)","$150,000","$350,000","-$200,000"
13,402,NYY,,Josh Tiedemann,P,19,R / R,"HS
                    
                    
                    Hamilton HS (AZ)","$150,000","$150,000",
13,403,PHI,,Marty Gair,P,20,R / R,"JC
                    
                    
                    Florida SouthWestern State JC","$150,000","$150,000",
13,404,HOU,,James Hicks Jr.,P,22,R / R,"CO
                    
                    
                    South Carolina","$150,000","$150,000",
14,405,WSH,,Elijah Nunez,OF,21,L / L,"CO
                    
                    
                    Texas Christian","$150,000","$150,000",
14,406,OAK,,Luke Mann,3B,23,L / R,"CO
                    
                    
                    Missouri","$150,000","$50,000","$100,000"
14,407,PIT,,Garrett McMillan,P,22,L / R,"CO
                    
                    
                    Alabama","$150,000","$150,000",
14,408,CIN,,Kyle Henley,OF,18,R / R,"HS
                    
                    
                    Denmark HS (GA)","$150,000","$395,000","-$245,000"
14,409,KC,,Mason Miller,P,21,L / L,"CO
                    
                    
                    Florida Gulf Coast","$150,000","$150,000",
14,410,DET,,David Smith,2B,22,S / R,"CO
                    
                    
                    Connecticut","$150,000","$150,000",
14,411,TEX,,Josh Trentadue,P,21,L / L,"JC
                    
                    
                    JC of Southern Idaho","$150,000","$125,000","$25,000"
14,412,COL,,Hunter Mann,P,21,R / R,"CO
                    
                    
                    Tennessee Tech","$150,000","$130,000","$20,000"
14,413,MIA,,Jack Sellinger,P,23,R / L,"CO
                    
                    
                    Nevada-Las Vegas","$150,000","$100,000","$50,000"
14,414,LAA,,Zach Joyce,P,22,R / R,"CO
                    
                    
                    Tennessee","$150,000","$150,000",
14,415,ARI,,Jake Fitzgibbons,P,21,L / L,"CO
                    
                    
                    Tennessee","$150,000","$150,000",
14,416,CHC,,Grayson Moore,P,22,S / R,"CO
                    
                    
                    Vanderbilt (TN)","$150,000","$150,000",
14,417,MIN,,Xander Hamilton,P,22,L / R,"CO
                    
                    
                    Appalachian State (NC)","$150,000","$100,000","$50,000"
14,418,BOS,,Jojo Ingrassia,P,20,L / L,"CO
                    
                    
                    California State-Fullerton","$150,000","$150,000",
14,419,CHW,,Edrick Felix,2B,21,R / R,"CO
                    
                    
                    Florida Gulf Coast","$150,000","$150,000",
14,420,SF,,Cale Lansville,P,20,R / R,"JC
                    
                    
                    San Jacinto JC (TX)","$150,000","$150,000",
14,421,BAL,,Michael Forret,P,19,L / R,"JC
                    
                    
                    State JC of Florida","$150,000","$450,000","-$300,000"
14,422,MIL,,Hayden Robinson,P,18,R / R,"HS
                    
                    
                    Berwick HS (LA)","$150,000","$347,500","-$197,500"
14,423,TB,,T.J. Fondtain,P,22,L / L,"CO
                    
                    
                    San Diego State (CA)","$150,000","$150,000",
14,424,TOR,,Joe Vogatsky,P,21,R / R,"CO
                    
                    
                    James Madison (VA)","$150,000",Unsigned,
14,425,STL,,Jacob Odle,P,19,R / R,"JC
                    
                    
                    Orange Coast JC (CA)","$150,000","$250,000","-$100,000"
14,426,NYM,,John Valle,P,18,R / R,"HS
                    
                    
                    Jefferson HS (FL)","$150,000","$150,000",
14,427,SEA,,Ernie Day,P,21,R / R,"CO
                    
                    
                    Campbell (NC)","$150,000","$150,000",
14,428,CLE,,Zane Morehouse,P,23,R / R,"CO
                    
                    
                    Texas","$150,000","$150,000",
14,429,ATL,,Mitch Farris,P,22,L / L,"CO
                    
                    
                    Wingate (NC)","$150,000","$125,000","$25,000"
14,430,LAD,,Jaxon Jelkin,P,20,R / R,"JC
                    
                    
                    South Mountain JC (AZ)","$150,000",Unsigned,
14,431,SD,,Tyler Morgan,P,22,R / R,"CO
                    
                    
                    Abilene Christian (TX)","$150,000","$125,000","$25,000"
14,432,NYY,,Danny Flatt,P,19,R / R,"HS
                    
                    
                    P27 Academy (SC)","$150,000","$150,000",
14,433,PHI,,Zach Arnold,SS,22,R / R,"CO
                    
                    
                    Houston","$150,000","$150,000",
14,434,HOU,,Jackson Nezuh,P,21,R / R,"CO
                    
                    
                    Louisiana-Lafayette","$150,000","$150,000",
15,435,WSH,,Mikey Tepper,P,21,L / R,"CO
                    
                    
                    Liberty (VA)","$150,000","$150,000",
15,436,OAK,,Will Simpson,1B,21,R / R,"CO
                    
                    
                    Washington","$150,000","$150,000",
15,437,PIT,,John Lopez,C,17,R / R,"HS
                    
                    
                    Puerto Rico Baseball Academy (PR)","$150,000","$125,000","$25,000"
15,438,CIN,,Dylan Simmons,P,22,R / R,"CO
                    
                    
                    Pittsburgh","$150,000","$100,000","$50,000"
