Round,Pick,Team,,Player,Pos,Age,B/T,Pre-Draft Team,Slotted Bonus,Signed Bonus,+/- Diff
7,219,DET,,Cale Wetwiska,P,20,R,"JC
                    
                    
                    Northern Oklahoma JC","$261,300","$647,500","-$386,200"
7,220,SD,,Kerrington Cross,3B,23,R,"CO
                    
                    
                    Cincinnati (OH)","$259,700","$20,000","$239,700"
7,221,PHI,,Matthew Fisher,P,19,R,"HS
                    
                    
                    Memorial HS (IN)","$257,700","$1,250,000","-$992,300"
7,222,CLE,,Will McCausland,P,21,R,"CO
                    
                    
                    Mississippi","$256,000","$235,000","$21,000"
7,223,NYM,,Cam Tilly,P,21,R,"CO
                    
                    
                    Auburn (AL)","$254,000","$397,500","-$143,500"
7,224,NYY,,Richie Bonomolo Jr.,OF,21,R,"CO
                    
                    
                    Alabama","$252,100","$222,500","$29,600"
7,225,LAD,,Mason Estrada,P,21,R,"CO
                    
                    
                    Massachusetts Institute of Technolo...","$250,300","$447,500","-$197,200"
8,226,CHW,,Blaine Wynk,P,21,R,"CO
                    
                    
                    Ohio State","$248,700","$246,200","$2,500"
8,227,COL,,Tanner Thach,1B,21,L,"CO
                    
                    
                    North Carolina-Wilmington","$247,200","$325,000","-$77,800"
8,228,MIA,,Emilio Barreras,SS,21,L,"CO
                    
                    
                    Grand Canyon (AZ)","$245,400","$122,500","$122,900"
8,229,LAA,,Isaiah Jackson,OF,21,L,"CO
                    
                    
                    Arizona State","$243,300","$297,500","-$54,200"
8,230,ATH,,Corey Braun,P,22,L,"CO
                    
                    
                    South Florida","$241,900","$200,000","$41,900"
8,231,WSH,,Riley Maddox,P,22,R,"CO
                    
                    
                    Mississippi","$239,900","$10,000","$229,900"
8,232,TOR,,Danny Thompson,P,22,R,"CO
                    
                    
                    North Carolina-Greensboro","$238,600","$5,000","$233,600"
8,233,PIT,,Josh Tate,OF,21,R,"CO
                    
                    
                    Georgia Southern","$236,800","$234,300","$2,500"
8,234,CIN,,Kyle McCoy,P,21,L,"CO
                    
                    
                    Maryland","$235,200","$232,700","$2,500"
8,235,TEX,,Evan Siary,P,21,R,"CO
                    
                    
                    Mississippi State","$233,400","$300,000","-$66,600"
8,236,SF,,Ben Bybee,P,21,R,"CO
                    
                    
                    Arkansas","$232,000","$229,500","$2,500"
8,237,TB,,Aidan Cremarosa,P,21,R,"CO
                    
                    
                    California State-Fresno","$230,400","$182,500","$47,900"
8,238,BOS,,Dylan Brown,P,21,L,"CO
                    
                    
                    Old Dominion (VA)","$229,000","$229,000",
8,239,MIN,,Ryan Sprock,3B,20,R,"CO
                    
                    
                    Elon (NC)","$227,800","$225,300","$2,500"
8,240,STL,,Ryan Weingartner,SS,21,R,"CO
                    
                    
                    Pennsylvania State","$226,500","$226,500",
8,241,CHC,,Jake Knapp,P,24,R,"CO
                    
                    
                    North Carolina","$225,400","$175,000","$50,400"
8,242,SEA,,Danny Macchiarola,P,20,R,"CO
                    
                    
                    Holy Cross (MA)","$224,100","$175,000","$49,100"
8,243,ARI,,Jack Martinez,P,22,R,"CO
                    
                    
                    Arizona State","$223,100","$167,326","$55,774"
8,244,BAL,,Kailen Hamson,P,23,L,"CO
                    
                    
                    University of the Cumberlands (KY)","$221,700","$97,500","$124,200"
8,245,MIL,,Hayden Vucinovich,P,18,R,"HS
                    
                    
                    Bloomington Jefferson HS (MN)","$220,800","$150,000","$70,800"
8,246,HOU,,Kyle Walker,2B,22,R,"CO
                    
                    
                    Arizona State","$219,800","$152,500","$67,300"
8,247,ATL,,Carter Lovasz,P,22,R,"CO
                    
                    
                    William & Mary (VA)","$218,700","$7,500","$211,200"
8,248,KC,,Brooks Bryan,C,21,L,"CO
                    
                    
                    Troy (AL)","$217,700","$197,500","$20,200"
8,249,DET,,Nick Dumesnil,OF,21,R,"CO
                    
                    
                    California Baptist","$216,800","$214,300","$2,500"
8,250,SD,,Jamie Hitt,P,23,L,"CO
                    
                    
                    Oklahoma","$215,600","$10,000","$205,600"
8,251,PHI,,Brian Walters,P,22,R,"CO
                    
                    
                    Miami (FL)","$215,100","$309,400","-$94,300"
8,252,CLE,,Anthony Martinez,1B,21,L,"CO
                    
                    
                    California-Irvine","$214,200","$214,200",
8,253,NYM,,Camden Lohman,P,18,R,"HS
                    
                    
                    Fort Zumwalt North HS (MO)","$213,200","$797,500","-$584,300"
8,254,NYY,,Mac Heuer,P,21,R,"CO
                    
                    
                    Texas Tech","$212,500","$400,000","-$187,500"
8,255,LAD,,Jack O'Connor,P,21,R,"CO
                    
                    
                    Virginia","$211,700","$158,775","$52,925"
9,256,CHW,,Riley Eikhoff,P,23,R,"CO
                    
                    
                    Coastal Carolina (SC)","$210,900","$7,500","$203,400"
9,257,COL,,Zach Rogacki,C,22,L,"CO
                    
                    
                    Binghamton (NY)","$210,200","$50,000","$160,200"
9,258,MIA,,Kaiden Wilson,P,21,L,"CO
                    
                    
                    Texas A&M","$209,600","$697,500","-$487,900"
9,259,LAA,,Slate Alford,3B,22,R,"CO
                    
                    
                    Georgia","$208,700","$17,500","$191,200"
9,260,ATH,,Daniel Bucciero,3B,20,R,"CO
                    
                    
                    Fordham (NY)","$208,100","$208,100",
9,261,WSH,,Wyatt Henseler,3B,23,R,"CO
                    
                    
                    Texas A&M","$207,500","$10,000","$197,500"
9,262,TOR,,Karson Ligon,P,22,R,"CO
                    
                    
                    Mississippi State","$206,900","$125,000","$81,900"
9,263,PIT,,Jared Jones,1B,21,R,"CO
                    
                    
                    Louisiana State","$206,100","$203,600","$2,500"
9,264,CIN,,Kien Vu,OF,22,L,"CO
                    
                    
                    Arizona State","$205,500","$172,500","$33,000"
9,265,TEX,,Owen Proksch,P,21,L,"CO
                    
                    
                    Duke (NC)","$205,100","$200,000","$5,100"
9,266,SF,,Reid Worley,P,19,R,"HS
                    
                    
                    Cherokee HS (GA)","$204,400","$747,500","-$543,100"
9,267,TB,,Mason Nichols,P,22,R,"CO
                    
                    
                    Mississippi","$203,900","$37,500","$166,400"
9,268,BOS,,Jacob Mayers,P,21,R,"CO
                    
                    
                    Louisiana State","$203,500","$190,000","$13,500"
9,269,MIN,,Justin Mitrovich,P,21,R,"CO
                    
                    
                    Elon (NC)","$202,900","$172,500","$30,400"
9,270,STL,,Michael Dattalo,3B,21,R,"CO
                    
                    
                    Dallas Baptist (TX)","$202,200","$202,200",
9,271,CHC,,Colton Book,P,22,L,"CO
                    
                    
                    Saint Joseph's (PA)","$201,800","$100,000","$101,800"
9,272,SEA,,Jackson Steensma,P,21,R,"CO
                    
                    
                    Appalachian State (NC)","$201,300","$201,300",
9,273,ARI,,Wallace Clark,SS,23,S,"CO
                    
                    
                    Duke (NC)","$200,800","$25,000","$175,800"
9,274,BAL,,Cam Lee,OF,19,R,"JC
                    
                    
                    Mineral Area JC (MO)","$200,400","$197,540","$2,860"
9,275,MIL,,Andrew Healy,P,22,L,"CO
                    
                    
                    Duke (NC)","$200,000","$147,500","$52,500"
9,276,HOU,,Kellan Oakes,P,21,R,"CO
                    
                    
                    Oregon State","$199,500","$247,500","-$48,000"
9,277,ATL,,Logan Braunschweig,OF,22,L,"CO
                    
                    
                    Alabama-Birmingham","$199,200","$2,500","$196,700"
9,278,KC,,Shane Van Dam,P,21,R,"CO
                    
                    
                    North Carolina-State","$198,600","$196,100","$2,500"
9,279,DET,,Trevor Heishman,P,18,L,"HS
                    
                    
                    St. John Bosco HS (CA)","$198,000","$347,500","-$149,500"
9,280,SD,,Will Koger,P,22,R,"CO
                    
                    
                    Arizona State","$197,800","$5,000","$192,800"
9,281,PHI,,Matthew Ferrara,SS,18,R,"HS
                    
                    
                    Toms River HS East (NJ)","$197,600","$597,500","-$399,900"
9,282,CLE,,Ryan Prager,P,22,L,"CO
                    
                    
                    Texas A&M","$197,200","$197,200",
9,283,NYM,,Anthony Frobose,SS,18,R,"HS
                    
                    
                    Lakeland HS (NY)","$196,800","$387,500","-$190,700"
9,284,NYY,,Blake Gillespie,P,21,R,"CO
                    
                    
                    North Carolina-Charlotte","$196,600","$187,300","$9,300"
9,285,LAD,,Conner O'Neal,C,22,L,"CO
                    
                    
                    Southeastern Louisiana","$196,000","$2,500","$193,500"
10,286,CHW,,Daniel Wright,P,23,R,"CO
                    
                    
                    Iowa","$195,300","$7,500","$187,800"
10,287,COL,,Austin Newton,P,21,R,"CO
                    
                    
                    South Florida","$195,100","$195,100",
10,288,MIA,,Jake McCutcheon,2B,21,L,"CO
                    
                    
                    Missouri State","$194,700","$192,200","$2,500"
10,289,LAA,,Nick Rodriguez,2B,22,L,"CO
                    
                    
                    Missouri State","$194,400","$47,500","$146,900"
10,290,ATH,,Samuel Dutton,P,22,R,"CO
                    
                    
                    Auburn (AL)","$194,100","$150,000","$44,100"
10,291,WSH,,Hunter Hines,1B,22,L,"CO
                    
                    
                    Mississippi State","$193,800","$5,000","$188,800"
10,292,TOR,,Austin Smith,OF,22,L,"CO
                    
                    
                    San Diego (CA)","$193,500","$5,000","$188,500"
10,293,PIT,,Matt King,SS,22,R,"CO
                    
                    
                    Arizona State","$193,100","$22,500","$170,600"
10,294,CIN,,Ty Doucette,1B,21,L,"CO
                    
                    
                    Rutgers (NJ)","$192,600","$157,500","$35,100"
10,295,TEX,,J.D. McReynolds,P,22,R,"CO
                    
                    
                    Central Missouri","$192,400","$25,000","$167,400"
10,296,SF,,Isaiah Barkett,2B,21,R,"CO
                    
                    
                    Stetson (FL)","$191,700","$172,500","$19,200"
10,297,TB,,Trendan Parish,P,23,R,"CO
                    
                    
                    Texas Tech","$191,500",$500,"$191,000"
10,298,BOS,,Maximus Martin,SS,21,R,"CO
                    
                    
                    Kansas State","$191,300","$191,300",
10,299,MIN,,Shai Robinson,SS,21,R,"CO
                    
                    
                    Illinois State","$190,900","$147,500","$43,400"
10,300,STL,,Ty Van Dyke,P,21,R,"CO
                    
                    
                    Stetson (FL)","$190,500","$150,000","$40,500"
10,301,CHC,,Justin Stransky,C,22,R,"CO
                    
                    
                    California State-Fresno","$190,300","$140,000","$50,300"
10,302,SEA,,Isaac Lyon,P,21,R,"CO
                    
                    
                    Grand Canyon (AZ)","$190,100","$190,100",
10,303,ARI,,Brady Counsell,SS,22,R,"CO
                    
                    
                    Kansas","$189,800","$50,000","$139,800"
10,304,BAL,,Dalton Neuschwander,P,23,R,"CO
                    
                    
                    West Florida","$189,300","$27,500","$161,800"
10,305,MIL,,Braylon Owens,P,22,R,"CO
                    
                    
                    Texas-San Antonio","$189,000","$10,000","$179,000"
10,306,HOU,,Zach Daudet,SS,22,R,"CO
                    
                    
                    California State Poly-San Luis Obis...","$188,900","$7,500","$181,400"
10,307,ATL,,Kade Woods,P,22,R,"CO
                    
                    
                    Louisiana State","$188,600","$2,500","$186,100"
10,308,KC,,Max Martin,P,21,R,"CO
                    
                    
                    California-Irvine","$188,300","$185,800","$2,500"
10,309,DET,,Edian Espinal,C,20,S,"CO
                    
                    
                    Central Florida","$187,800","$185,300","$2,500"
10,310,SD,,Justin DeCriscio,SS,22,R,"CO
                    
                    
                    North Carolina-State","$187,600","$15,000","$172,600"
10,311,PHI,,Cole Gilley,P,24,R,"CO
                    
                    
                    Indiana","$187,300","$7,500","$179,800"
10,312,CLE,,Harrison Bodendorf,P,21,L,"CO
                    
                    
                    Oklahoma State","$187,300","$150,000","$37,300"
10,313,NYM,,Tyler McLoughlin,P,23,R,"CO
                    
                    
                    Georgia","$187,300","$7,500","$179,800"
10,314,NYY,,Connor McGinnis,2B,22,L,"CO
                    
                    
                    Houston (TX)","$187,300","$172,500","$14,800"
10,315,LAD,,Jacob Frost,P,22,L,"CO
                    
                    
                    Kansas State","$187,300","$47,500","$139,800"
11,316,CHW,,Matthew Boughton,SS,19,R,"HS
                    
                    
                    Covenant HS (TX)","$150,000","$197,500","-$47,500"
11,317,COL,,Zach Harris,P,21,R,"CO
                    
                    
                    Georgia","$150,000","$200,000","-$50,000"
11,318,MIA,,Jadon Williamson,P,22,R,"CO
                    
                    
                    Lewis-Clark State (ID)","$150,000","$100,000","$50,000"
11,319,LAA,,Alton Davis II,P,21,L,"CO
                    
                    
                    Georgia","$150,000","$397,500","-$247,500"
11,320,ATH,,Bobby Boser,3B,22,R,"CO
                    
                    
                    Florida","$150,000","$150,000",
11,321,WSH,,Jack Moroknek,OF,22,L,"CO
                    
                    
                    Butler (IN)","$150,000","$200,000","-$50,000"
11,322,TOR,,Jared Spencer,P,22,L,"CO
                    
                    
                    Texas","$150,000","$165,000","-$15,000"
11,323,PIT,,Dylan Palmer,2B,21,L,"CO
                    
                    
                    Hofstra (NY)","$150,000","$150,000",
11,324,CIN,,Jake Brink,P,22,R,"CO
                    
                    
                    Charleston (SC)","$150,000","$150,000",
11,325,TEX,,Jacob Johnson,P,19,R,"JC
                    
                    
                    Pearl River JC (MS)","$150,000","$300,000","-$150,000"
11,326,SF,,Rod Barajas Jr.,C,21,L,"JC
                    
                    
                    Saddleback JC (CA)","$150,000","$247,500","-$97,500"
11,327,TB,,Luke Jackson,P,21,R,"CO
                    
                    
                    Texas A&M","$150,000","$497,500","-$347,500"
11,328,BOS,,Barrett Morgan,P,20,R,"JC
                    
                    
                    Cowley County JC (KS)","$150,000","$500,000","-$350,000"
11,329,MIN,,Ryan Daniels,2B,22,L,"CO
                    
                    
                    Connecticut","$150,000","$150,000",
11,330,STL,,Jalin Flores,SS,21,R,"CO
                    
                    
                    Texas","$150,000","$175,000","-$25,000"
11,331,CHC,,Eli Jerzembeck,P,22,R,"CO
                    
                    
                    South Carolina","$150,000","$150,000",
11,332,SEA,,Dusty Revis,P,22,R,"CO
                    
                    
                    Western Carolina","$150,000","$150,000",
11,333,ARI,,Luke Dotson,P,21,L,"CO
                    
                    
                    Mississippi State","$150,000","$500,000","-$350,000"
11,334,BAL,,Holden deJong,P,21,L,"CO
                    
                    
                    New Jersey Institute of Technology","$150,000","$150,000",
11,335,MIL,,CJ Hughes,SS,17,S,"HS
                    
                    
                    Junipero Serra HS (CA)","$150,000","$700,000","-$550,000"
11,336,HOU,,Justin Thomas,OF,21,R,"CO
                    
                    
                    Arkansas","$150,000","$177,500","-$27,500"
11,337,ATL,,Colin Daniel,P,21,R,"CO
                    
                    
                    Alabama-Birmingham","$150,000","$150,000",
11,338,KC,,Hunter Alberini,P,23,R,"CO
                    
                    
                    Arizona","$150,000","$150,000",
11,339,DET,,River Hamilton,P,18,R,"HS
                    
                    
                    Barlow HS (OR)","$150,000","$497,500","-$347,500"
11,340,SD,,Truitt Madonna,C,18,R,"HS
                    
                    
                    Ballard HS (WA)","$150,000","$654,000","-$504,000"
11,341,PHI,,Will Vierling,C,21,L,"CO
                    
                    
                    Murray State (KY)","$150,000","$150,000",
11,342,CLE,,Tyler Howard,C,21,R,"CO
                    
                    
                    Portland (OR)","$150,000","$150,000",
11,343,NYM,,Wyatt Vincent,OF,18,R,"HS
                    
                    
                    Nixa HS (MO)","$150,000","$272,500","-$122,500"
11,344,NYY,,Ben Grable,P,23,R,"CO
                    
                    
                    Indiana","$150,000","$150,000",
11,345,LAD,,Dylan Tate,P,21,R,"CO
                    
                    
                    Oklahoma","$150,000","$251,500","-$101,500"
12,346,CHW,,Ely Brown,OF,21,L,"CO
                    
                    
                    Mercer (GA)","$150,000","$172,500","-$22,500"
12,347,COL,,Brady Parker,P,21,L,"CO
                    
                    
                    Houston-Victoria (TX)","$150,000","$150,000",
12,348,MIA,,Wilson Weber,C,23,R,"CO
                    
                    
                    Oregon State","$150,000","$100,000","$50,000"
12,349,LAA,,Talon Haley,P,19,L,"HS
                    
                    
                    Lewisburg HS (MS)","$150,000","$897,500","-$747,500"
12,350,ATH,,Alex Barr,P,18,L,"HS
                    
                    
                    Kankakee Valley HS (IN)","$150,000","$350,000","-$200,000"
12,351,WSH,,Ben Moore,P,21,L,"CO
                    
                    
                    Old Dominion (VA)","$150,000","$150,000",
12,352,TOR,,Blaine Bullard,OF,18,S,"HS
                    
                    
                    Klein Cain HS (TX)","$150,000","$1,697,500","-$1,547,500"
12,353,PIT,,Cameron Keshock,P,21,R,"CO
                    
                    
                    Samford (AL)","$150,000","$150,000",
12,354,CIN,,Carson Latimer,P,21,R,"CO
                    
                    
                    Sacramento State (CA)","$150,000","$150,000",
12,355,TEX,,Jake Barbee,P,18,R,"HS
                    
                    
                    Robinson HS (NC)","$150,000","$300,000","-$150,000"
12,356,SF,,Cody Delvecchio,P,21,R,"CO
                    
                    
                    California-Los Angeles","$150,000","$150,000",
12,357,TB,,Brady Jones,P,21,R,"CO
                    
                    
                    Georgia Tech","$150,000","$150,000",
12,358,BOS,,Ethan Walker,P,21,L,"CO
                    
                    
                    Kentucky","$150,000","$150,000",
12,359,MIN,,Kolten Smith,P,21,R,"CO
                    
                    
                    Georgia","$150,000","$200,000","-$50,000"
12,360,STL,,Kaden Echeman,P,22,R,"CO
                    
                    
                    Northern Kentucky","$150,000","$175,000","-$25,000"
12,361,CHC,,Connor Spencer,P,24,R,"CO
                    
                    
                    Mississippi","$150,000","$100,000","$50,000"
12,362,SEA,,Grant Jay,C,21,R,"CO
                    
                    
                    Dallas Baptist (TX)","$150,000","$150,000",
12,363,ARI,,Tayler Montiel,P,23,L,"CO
                    
                    
                    Tulane (LA)","$150,000","$100,000","$50,000"
12,364,BAL,,Daniel Lopez,P,19,R,"JC
                    
                    
                    Odessa JC (TX)","$150,000",Unsigned,
12,365,MIL,,Cooper Underwood,P,18,L,"HS
                    
                    
                    Allatoona HS (GA)","$150,000",Unsigned,
12,366,HOU,,Elijah Farley,OF,19,L,"HS
                    
                    
                    Navarro HS (TX)","$150,000","$150,000",
12,367,ATL,,Jay Woolfolk,P,22,R,"CO
                    
                    
                    Virginia","$150,000","$150,000",
12,368,KC,,Matthew Hoskins,P,21,R,"CO
                    
                    
                    Georgia","$150,000","$150,000",
12,369,DET,,Cash Kuiper,P,20,R,"CO
                    
                    
                    Murray State (KY)","$150,000","$150,000",
12,370,SD,,George Bilecki,OF,21,L,"CO
                    
                    
                    Lewis (IL)","$150,000","$150,000",
12,371,PHI,,Tyler Bowen,P,22,R,"CO
                    
                    
                    Lander (SC)","$150,000","$150,000",
12,372,CLE,,Ryan DeSanto,P,21,L,"CO
                    
                    
                    Pennsylvania State","$150,000","$150,000",
12,373,NYM,,Truman Pauley,P,21,R,"CO
                    
                    
                    Harvard (MA)","$150,000","$397,500","-$247,500"
12,374,NYY,,Camden Troyer,OF,22,L,"CO
                    
                    
                    Liberty (VA)","$150,000","$150,000",
12,375,LAD,,Logan Lunceford,P,21,R,"CO
                    
                    
                    Wake Forest (NC)","$150,000","$150,000",
13,376,CHW,,Rylan Galvan,C,22,R,"CO
                    
                    
                    Texas","$150,000","$150,000",
13,377,COL,,Izeah Muniz,P,21,R,"JC
                    
                    
                    Mt. San Antonio JC (CA)","$150,000","$150,000",
13,378,MIA,,Chase Renner,P,21,R,"CO
                    
                    
                    Pennsylvania State","$150,000","$150,000",
13,379,LAA,,Xavier Mitchell,P,19,L,"HS
                    
                    
                    Prestonwood Christian (TX)","$150,000","$872,500","-$722,500"
13,380,ATH,,Bryan Arendt,C,22,R,"CO
                    
                    
                    North Carolina-Wilmington","$150,000","$100,000","$50,000"
13,381,WSH,,Tucker Biven,P,21,R,"CO
                    
                    
                    Louisville (KY)","$150,000","$150,000",
13,382,TOR,,Trace Baker,P,21,R,"CO
                    
                    
                    North Carolina-Wilmington","$150,000","$150,000",
13,383,PIT,,Dylan Mathiesen,P,21,R,"CO
                    
                    
                    Liberty (VA)","$150,000","$150,000",
13,384,CIN,,Brady Afthim,P,22,R,"CO
                    
                    
                    Connecticut","$150,000","$150,000",
13,385,TEX,,Aiden Robertson,P,20,R,"JC
                    
                    
                    Walters State JC (TN)","$150,000",Unsigned,
13,386,SF,,Broedy Poppell,C,23,S,"CO
                    
                    
                    Florida A&M","$150,000","$50,000","$100,000"
13,387,TB,,Ethan Storm,P,21,R,"JC
                    
                    
                    Rock Valley JC (IL)","$150,000","$150,000",
13,388,BOS,,Jack Winnay,3B,22,R,"CO
                    
                    
                    Wake Forest (NC)","$150,000","$150,000",
13,389,MIN,,Callan Fang,P,21,R,"CO
                    
                    
                    Harvard (MA)","$150,000","$177,500","-$27,500"
13,390,STL,,Jake Shelagowski,P,21,R,"CO
                    
                    
                    Saginaw Valley State (MI)","$150,000","$150,000",
13,391,CHC,,Nate Williams,P,23,R,"CO
                    
                    
                    Mississippi State","$150,000","$150,000",
13,392,SEA,,Aiden Taurek,OF,21,R,"CO
                    
                    
                    Saint Mary's (CA)","$150,000","$150,000",
13,393,ARI,,Alex Galvan,P,24,R,"CO
                    
                    
                    Central Florida","$150,000","$100,000","$50,000"
13,394,BAL,,Brayden Smith,2B,21,L,"CO
                    
                    
                    Oklahoma State","$150,000","$150,000",
13,395,MIL,,Gavin Lauridsen,P,21,R,"HS
                    
                    
                    Foothill HS (CA)","$150,000",Unsigned,
13,396,HOU,,Aubrey Smith,P,21,R,"CO
                    
                    
                    North Carolina-Wilmington","$150,000","$150,000",
13,397,ATL,,Logan Forsythe,P,22,R,"CO
                    
                    
                    Louisiana Tech","$150,000","$150,000",
13,398,KC,,Tyson Moran,SS,19,L,HS,"$150,000","$247,500","-$97,500"
13,399,DET,,Jack Goodman,SS,21,R,"CO
                    
                    
                    Northeastern (MA)","$150,000","$150,000",
13,400,SD,,Dylan Grego,SS,21,S,"CO
                    
                    
                    Ball State (IN)","$150,000","$150,000",
13,401,PHI,,Jack Barker,OF,20,L,"JC
                    
                    
                    JC of Southern Idaho","$150,000","$150,000",
13,402,CLE,,Aaron Savary,P,21,R,"CO
                    
                    
                    Iowa","$150,000","$150,000",
13,403,NYM,,Frank Camarillo,P,21,R,"CO
                    
                    
                    California-Santa Barbara","$150,000","$150,000",
13,404,NYY,,Kyle West,1B,22,L,"CO
                    
                    
                    West Virginia","$150,000","$150,000",
13,405,LAD,,Robby Porco,P,21,R,"CO
                    
                    
                    West Virginia","$150,000","$147,500","$2,500"
14,406,CHW,,Max Banks,P,22,R,"CO
                    
                    
                    Washington","$150,000","$150,000",
14,407,COL,,Luke Broderick,P,21,R,"CO
                    
                    
                    Nebraska","$150,000","$165,000","-$15,000"
14,408,MIA,,Carson Laws,P,22,R,"CO
                    
                    
                    Texas State","$150,000","$150,000",
14,409,LAA,,TJ Ford,OF,22,S,"HS
                    
                    
                    Trinity Christian HS (GA)","$150,000","$272,500","-$122,500"
14,410,ATH,,Griffin Kirn,P,23,L,"CO
                    
                    
                    West Virginia","$150,000","$150,000",
14,411,WSH,,Nick Hollifield,C,22,R,"CO
                    
                    
                    Alabama-Birmingham","$150,000","$150,000",
14,412,TOR,,Noah Palmese,P,22,R,"CO
                    
                    
                    Webber International (FL)","$150,000","$150,000",
14,413,PIT,,Connor Hamilton,P,19,R,"HS
                    
                    
                    Montgomery Bell Academy (TN)","$150,000",Unsigned,
14,414,CIN,,Bryce Archie,P,21,R,"CO
                    
                    
                    South Florida","$150,000","$150,000",
14,415,TEX,,Landon Manzi,P,17,R,"HS
                    
                    
                    Killingly HS (CT)","$150,000",Unsigned,
14,416,SF,,Trey Seeley,P,23,R,"CO
                    
                    
                    Hope International (CA)","$150,000","$25,000","$125,000"
14,417,TB,,Jacob Hartlaub,P,22,R,"CO
                    
                    
                    Ball State (IN)","$150,000","$150,000",
14,418,BOS,,Carter Rasmussen,P,21,R,"CO
                    
                    
                    Wofford (SC)","$150,000","$150,000",
14,419,MIN,,Merit Jones,P,22,R,"CO
                    
                    
                    Utah","$150,000","$150,000",
14,420,STL,,Anthony Watts,P,21,R,"CO
                    
                    
                    Iowa","$150,000","$150,000",
14,421,CHC,,Kaemyn Franklin,P,19,R,"HS
                    
                    
                    Victory Christian HS (OK)","$150,000","$200,000","-$50,000"
14,422,SEA,,Luke Heyman,C,22,R,"CO
                    
                    
                    Florida","$150,000","$230,000","-$80,000"
14,423,ARI,,Blake Fields,OF,18,R,"HS
                    
                    
                    The First Academy (FL)","$150,000",Unsigned,
14,424,BAL,,Brayan Orrantia,P,19,R,"JC
                    
                    
                    New Mexico JC","$150,000","$151,000","-$1,000"
14,425,MIL,,Brendan Brock,C,20,R,"JC
                    
                    
                    Southwestern Illinois JC","$150,000",Unsigned,
14,426,HOU,,Josh Wakefield,OF,21,L,"CO
                    
                    
                    Grand Canyon (AZ)","$150,000","$150,000",
14,427,ATL,,Mathieu Curtis,P,20,R,"CO
                    
                    
                    Virginia Tech","$150,000","$150,000",
14,428,KC,,JC Vanek,1B,20,L,"JC
                    
                    
                    Chipola JC (FL)","$150,000","$347,500","-$197,500"
14,429,DET,,Beau Ankeney,1B,22,R,"CO
                    
                    
                    Loyola Marymount (CA)","$150,000","$150,000",
14,430,SD,,Clay Edmondson,P,22,R,"CO
                    
                    
                    North Carolina-Asheville","$150,000","$100,000","$50,000"
14,431,PHI,,Jonathan Gonzalez,P,22,L,"CO
                    
                    
                    Stetson (FL)","$150,000","$50,000","$100,000"
14,432,CLE,,Anthony Silva,SS,22,R,"CO
                    
                    
                    Texas Christian","$150,000","$150,000",
14,433,NYM,,James Smith IV,P,22,R,"CO
                    
                    
                    Memphis (TN)","$150,000",Unsigned,
14,434,NYY,,Brennan Stuprich,P,23,R,"CO
                    
                    
                    Southeastern Louisiana","$150,000","$150,000",
14,435,LAD,,Davis Chastain,P,21,R,"CO
                    
                    
                    Georgia","$150,000","$147,500","$2,500"
15,436,CHW,,Caedmon Parker,P,22,R,"CO
                    
                    
                    Texas Christian","$150,000","$150,000",
15,437,COL,,Dylan Crooks,P,22,R,"CO
                    
                    
                    Oklahoma","$150,000","$175,000","-$25,000"
15,438,MIA,,Josh Hogue,3B,21,L,"CO
                    
                    
                    North Carolina State","$150,000","$150,000",
15,439,LAA,,Mikey Cascino,P,18,R,"HS
                    
                    
                    A3 Academy (FL)","$150,000","$165,000","-$15,000"
15,440,ATH,,Diego Rosa,C,18,R,"HS
                    
                    
                    International Baseball Academy (PR)","$150,000","$125,000","$25,000"
15,441,WSH,,Jacob Walsh,1B,22,L,"CO
                    
                    
                    Oregon","$150,000","$150,000",
15,442,TOR,,Jake Casey,OF,22,L,"CO
                    
                    
                    Kent State (OH)","$150,000","$150,000",
15,443,PIT,,McLane Moody,P,18,R,"HS
                    
                    
                    Northside Senior HS (AR)","$150,000","$460,600","-$310,600"
15,444,CIN,,Andrew Shaffner,P,22,R,"CO
                    
                    
                    North Carolina State","$150,000","$240,000","-$90,000"
15,445,TEX,,Luke Hanson,SS,21,R,"CO
                    
                    
                    Virginia","$150,000","$150,000",
15,446,SF,,Damian Bravo,OF,21,R,"CO
                    
                    
                    Texas Tech","$150,000","$150,000",
15,447,TB,,Alex Wallace,P,21,R,"JC
                    
                    
                    McLennan JC (TX)","$150,000","$150,000",
15,448,BOS,,Skylar King,OF,21,L,"CO
                    
                    
                    West Virginia","$150,000","$150,000",
15,449,MIN,,Reed Moring,P,21,R,"CO
                    
                    
                    California-Santa Barbara","$150,000","$100,000","$50,000"
15,450,STL,,Trevor Haskins,SS,22,R,"CO
                    
                    
                    Stanford (CA)","$150,000","$100,000","$50,000"
15,451,CHC,,Noah Edders,P,22,R,"CO
                    
                    
                    Troy (AL)","$150,000","$100,000","$50,000"
15,452,SEA,,Brayden Corn,OF,21,R,"CO
                    
                    
                    Western Carolina (NC)","$150,000","$150,000",
15,453,ARI,,Hayden Murphy,P,21,R,"CO
                    
                    
                    Auburn (AL)","$150,000","$150,000",
15,454,BAL,,KK Clark,P,20,R,"JC
                    
                    
                    Pearl River JC (MS)","$150,000","$150,000",
15,455,MIL,,Dominic Cadiz,3B,18,R,"HS
                    
                    
                    Notre Dame HS (CA)","$150,000",Unsigned,
