Round,Pick,Team,,Player,Pos,Age,B/T,Pre-Draft Team,Slotted Bonus,Signed Bonus,+/- Diff
7,221,WSH,,Chandler Day,P,21,/,"CO
                    
                    
                    Vanderbilt (TN)","$188,300","$188,300",
7,222,HOU,,César Salazar,C,22,/,"CO
                    
                    
                    Arizona","$187,000","$160,000","$27,000"
7,223,CLE,,Cody Morris,P,21,R / R,"CO
                    
                    
                    South Carolina","$185,600","$185,600",
7,224,LAD,,James Outman,OF,21,L / R,Sacramento State,"$184,200","$157,500","$26,700"
8,225,DET,,Jeremiah Burks,SS,21,/,"CO
                    
                    
                    California State-Fresno","$182,900","$182,900",
8,226,SF,,Solomon Bates,P,21,/,"CO
                    
                    
                    Southern California","$181,700","$150,000","$31,700"
8,227,PHI,,Seth Lancaster,SS,22,/,"CO
                    
                    
                    Coastal Carolina","$180,600","$10,000","$170,600"
8,228,CHW,,Andrew Perez,P,20,/,"CO
                    
                    
                    South Florida","$179,200","$150,000","$29,200"
8,229,CIN,,Matt Pidich,P,23,/,"CO
                    
                    
                    Pittsburgh","$177,700","$7,500","$170,200"
8,230,NYM,,Tylor Megill,SP,22,R / R,"CO
                    
                    
                    Arizona","$176,700","$50,000","$126,700"
8,231,SD,,Steven Wilson,P,23,R / R,"CO
                    
                    
                    Santa Clara","$175,400","$5,000","$170,400"
8,232,ATL,,A.J. Graffanino,SS,21,/,"CO
                    
                    
                    Washington","$174,300","$300,000","-$125,700"
8,233,OAK,,J.J. Schwarz,C,22,/,"CO
                    
                    
                    Florida","$173,000","$140,000","$33,000"
8,234,PIT,,Zach Spears,P,21,/,"CO
                    
                    
                    Miami (OH)","$171,800","$171,800",
8,235,BAL,,Ryan Conroy,P,21,/,"CO
                    
                    
                    Elon","$170,700","$150,000","$20,700"
8,236,TOR,,Joey Murray,P,21,/,"CO
                    
                    
                    Kent State","$169,600","$169,600",
8,237,MIA,,Peyton Culbertson,P,21,/,"CO
                    
                    
                    Arkansas State","$168,400","$130,000","$38,400"
8,238,SEA,,Joey Gerber,P,21,R / R,"CO
                    
                    
                    Illinois","$167,400","$167,400",
8,239,TEX,,Jax Biggers,SS,21,L / R,"CO
                    
                    
                    Arkansas","$166,400","$166,400",
8,240,TB,,Michael Berglund,C,21,/,"JC
                    
                    
                    Cisco JC (TX)","$165,600","$147,500","$18,100"
8,241,LAA,,Tyler Smith,P,22,/,"CO
                    
                    
                    Canisius College (NY)","$164,700","$2,500","$162,200"
8,242,KC,,Jackson Lueck,OF,21,/,"CO
                    
                    
                    Florida State","$163,800","$161,300","$2,500"
8,243,STL,,Lars Nootbaar,OF,20,L / R,"CO
                    
                    
                    Southern California","$163,100","$150,000","$13,100"
8,244,MIN,,Chris Williams,C,21,R / R,"CO
                    
                    
                    Clemson (SC)","$162,100","$10,000","$152,100"
8,245,MIL,,Luis Gonzalez,P,19,/,"HS
                    
                    
                    PJ Education School (PR)","$161,400","$125,000","$36,400"
8,246,COL,,Nick Bush,P,21,/,"CO
                    
                    
                    Louisiana State","$160,700","$200,000","-$39,300"
8,247,NYY,,Connor Van Hoose,P,22,/,"CO
                    
                    
                    Bucknell (PA)","$159,800","$7,500","$152,300"
8,248,CHC,,Zach Mort,P,21,/,"CO
                    
                    
                    George Mason (VA)","$159,100","$140,000","$19,100"
8,249,ARI,,Levi Kelly,P,19,R / R,"HS
                    
                    
                    IMG Academy (FL)","$158,500","$350,000","-$191,500"
8,250,BOS,,Elih Marrero,C,21,/,"CO
                    
                    
                    St. Thomas (FL)","$157,700","$157,700",
8,251,WSH,,Tyler Cropley,C,22,/,"CO
                    
                    
                    Iowa","$157,200","$10,000","$147,200"
8,252,HOU,,Austin Hansen,P,21,/,"CO
                    
                    
                    Oklahoma","$156,500","$156,500",
8,253,CLE,,Alex Royalty,P,21,/,"CO
                    
                    
                    North Carolina Wilmington","$155,900","$155,900",
8,254,LAD,,Luke Heyer,2B,21,/,"CO
                    
                    
                    Kentucky","$155,300","$47,500","$107,800"
9,255,DET,,Tarik Skubal,SP,21,L / L,"CO
                    
                    
                    Seattle","$154,700","$350,000","-$195,300"
9,256,SF,,Ben Madison,P,20,/,"CO
                    
                    
                    Central Baptist (AR)","$154,200","$140,000","$14,200"
9,257,PHI,,Dominic Pipkin,P,18,/,"HS
                    
                    
                    Pinole Valley HS (CA)","$153,600","$800,000","-$646,400"
9,258,CHW,,Gunnar Troutwine,C,22,/,"CO
                    
                    
                    Wichita State (KS)","$153,200","$10,000","$143,200"
9,259,CIN,,Andrew McDonald,P,23,/,"CO
                    
                    
                    Virginia Tech","$152,600","$7,500","$145,100"
9,260,NYM,,Bryce Montes de Oca,P,22,/,"CO
                    
                    
                    Missouri","$152,100","$152,100",
9,261,SD,,Luke Becker,2B,22,/,"CO
                    
                    
                    Kentucky","$151,600","$5,000","$146,600"
9,262,ATL,,Ryan Shetter,P,21,/,"CO
                    
                    
                    Texas Tech","$151,200","$135,000","$16,200"
9,263,OAK,,Chase Cohen,P,21,/,"CO
                    
                    
                    Georgia Southern","$150,700","$140,000","$10,700"
9,264,PIT,,Logan Stoelke,P,22,/,"CO
                    
                    
                    Louisiana-Lafayette","$150,200","$50,000","$100,200"
9,265,BAL,,Kevin Magee,P,22,/,"CO
                    
                    
                    St. John's (NY)","$149,900","$6,000","$143,900"
9,266,TOR,,Jake Brodt,1B,22,/,"CO
                    
                    
                    Santa Clara","$149,400","$5,000","$144,400"
9,267,MIA,,Jake Walters,P,22,/,"CO
                    
                    
                    Alabama","$149,000","$10,000","$139,000"
9,268,SEA,,Keegan McGovern,OF,22,/,"CO
                    
                    
                    Georgia","$148,700","$65,000","$83,700"
9,269,TEX,,Chandler Sanburn,P,23,/,"CO
                    
                    
                    Wichita State (KS)","$148,300","$15,000","$133,300"
9,270,TB,,Nick Lee,P,21,/,"CO
                    
                    
                    Louisiana-Lafayette","$147,800","$145,300","$2,500"
9,271,LAA,,Jake Lee,P,23,/,"CO
                    
                    
                    Oakland (MI)","$147,500","$7,500","$140,000"
9,272,KC,,Kevon Jackson,OF,17,/,"HS
                    
                    
                    Queen Creek HS (AZ)","$147,100","$144,600","$2,500"
9,273,STL,,Matthew Duce,C,22,/,"CO
                    
                    
                    Dallas Baptist (TX)","$146,800","$5,000","$141,800"
9,274,MIN,,Willie Joe Garry Jr.,OF,18,/,"HS
                    
                    
                    Pascagoula HS (MS)","$146,500","$225,000","-$78,500"
9,275,MIL,,Arbert Cipion,OF,18,/,"HS
                    
                    
                    Passaic County Technical Institute ...","$146,200","$138,200","$8,000"
9,276,COL,,Willie MacIver,C,21,/,"CO
                    
                    
                    Washington","$145,900","$145,900",
9,277,NYY,,Mick Vorhof,P,22,/,"CO
                    
                    
                    Grand Canyon","$145,600","$7,500","$138,100"
9,278,CHC,,Derek Casey,P,22,R / R,"CO
                    
                    
                    Virginia","$145,100","$130,000","$15,100"
9,279,ARI,,Tyler Holton,P,22,L / L,"CO
                    
                    
                    Florida State","$144,800","$144,800",
9,280,BOS,,Brian Brown,P,22,/,"CO
                    
                    
                    North Carolina State","$144,600","$2,500","$142,100"
9,281,WSH,,Tanner Driskill,P,22,/,"CO
                    
                    
                    Lamar","$144,400","$10,000","$134,400"
9,282,HOU,,Scott Schreiber,OF,22,/,"CO
                    
                    
                    Nebraska","$144,100","$10,000","$134,100"
9,283,CLE,,Brian Eichhorn,P,20,/,"CO
                    
                    
                    Georgia Southern","$143,800","$150,000","-$6,200"
9,284,LAD,,Josh McLain,OF,21,/,"CO
                    
                    
                    North Carolina State","$143,600","$7,500","$136,100"
10,285,DET,,Brock Deatherage,OF,22,/,"CO
                    
                    
                    North Carolina State","$143,300","$10,000","$133,300"
10,286,SF,,Alex DuBord,P,21,/,"CO
                    
                    
                    Faulkner University (AL)","$142,800","$75,000","$67,800"
10,287,PHI,,Madison Stokes,SS,22,/,"CO
                    
                    
                    South Carolina","$142,600","$10,000","$132,600"
10,288,CHW,,Bennett Sousa,P,23,L / L,"CO
                    
                    
                    Virginia","$142,300","$10,000","$132,300"
10,289,CIN,,A.J. Moore,P,22,/,"CO
                    
                    
                    Kennesaw State","$142,100","$2,500","$139,600"
10,290,NYM,,Manny Rodriguez,SS,22,/,"CO
                    
                    
                    Cincinnati","$141,800","$10,000","$131,800"
10,291,SD,,Jose Quezada,P,22,/,"CO
                    
                    
                    Texas Tech","$141,600","$5,000","$136,600"
10,292,ATL,,Brett Langhorne,3B,22,/,Carson-Newman,"$141,400","$10,000","$131,400"
10,293,OAK,,Clark Cota,P,21,/,"CO
                    
                    
                    North Carolina Wilmington","$141,200","$150,000","-$8,800"
10,294,PIT,,Mike Gretler,3B,22,/,"CO
                    
                    
                    Oregon State","$140,800","$50,000","$90,800"
10,295,BAL,,Dallas Litscher,P,22,/,"HS
                    
                    
                    St. Katherine","$140,600","$7,500","$133,100"
10,296,TOR,,Cal Stevenson,OF,21,/,"CO
                    
                    
                    Arizona","$140,200","$5,000","$135,200"
10,297,MIA,,Tanner Andrews,P,22,R / R,"CO
                    
                    
                    Purdue","$140,000","$10,000","$130,000"
10,298,SEA,,Matt Sanders,SS,22,/,"CO
                    
                    
                    Troy (AL)","$139,800","$10,000","$129,800"
10,299,TEX,,Leury Tejada,P,18,/,"HS
                    
                    
                    Walton HS (NY)","$139,500","$125,000","$14,500"
10,300,TB,,Alan Strong,P,21,/,"CO
                    
                    
                    Nevada-Las Vegas","$139,300","$7,500","$131,800"
10,301,LAA,,Ben Morrison,P,23,/,"CO
                    
                    
                    Western Kentucky","$139,100","$2,500","$136,600"
10,302,KC,,Austin Lambright,P,23,/,"CO
                    
                    
                    Central Oklahoma","$138,900","$2,500","$136,400"
10,303,STL,,Kevin Woodall,1B,22,/,"CO
                    
                    
                    Coastal Carolina","$138,600","$5,000","$133,600"
10,304,MIN,,Regi Grace,P,18,/,"HS
                    
                    
                    Madison Central HS (MS)","$138,400","$350,000","-$211,600"
10,305,MIL,,J.T. Hintzen,P,22,/,"CO
                    
                    
                    Florida Southern","$138,200","$10,000","$128,200"
10,306,COL,,Cade Harris,3B,21,/,"CO
                    
                    
                    Oklahoma","$138,100","$150,000","-$11,900"
10,307,NYY,,Josh Maciejewski,P,22,R / L,"CO
                    
                    
                    North Carolina Charlotte","$137,800","$7,500","$130,300"
10,308,CHC,,Luke Reynolds,3B,23,/,"CO
                    
                    
                    Southern Mississippi","$137,600","$125,000","$12,600"
10,309,ARI,,Nick Dalesandro,C,21,/,"CO
                    
                    
                    Purdue","$137,300","$137,300",
10,310,BOS,,Grant Williams,2B,22,/,"CO
                    
                    
                    Kennesaw State","$137,100","$2,500","$134,600"
10,311,WSH,,Carson Shaddy,2B,23,/,"CO
                    
                    
                    Arkansas","$136,900","$10,000","$126,900"
10,312,HOU,,Chandler Taylor,OF,22,/,"CO
                    
                    
                    Alabama","$136,800","$70,000","$66,800"
10,313,CLE,,Robert Broom,P,21,/,"CO
                    
                    
                    Mercer","$136,800","$136,800",
10,314,LAD,,Deacon Liput,2B,22,/,"CO
                    
                    
                    Florida","$136,800","$134,300","$2,500"
11,315,DET,,Kacey Murphy,P,21,/,"CO
                    
                    
                    Arkansas","$125,000","$145,000","-$20,000"
11,316,SF,,David Villar,3B,21,/,"CO
                    
                    
                    South Florida","$125,000","$125,000",
11,317,PHI,,Jack Perkins,P,20,/,"CO
                    
                    
                    Stetson (FL)","$125,000","$135,000","-$10,000"
11,318,CHW,,Kelvin Maldonado,SS,18,/,"HS
                    
                    
                    Pro Baseball Academy (PR)","$125,000","$175,000","-$50,000"
11,319,CIN,,Noah Davis,P,21,R / R,"CO
                    
                    
                    California-Santa Barbara","$125,000","$127,500","-$2,500"
11,320,NYM,,Franklin Parra,P,18,/,"HS
                    
                    
                    Copiague HS (NY)","$125,000","$150,000","-$25,000"
11,321,SD,,Nick Gatewood,C,21,/,"CO
                    
                    
                    Georgia State","$125,000","$125,000",
11,322,ATL,,Jake Higginbotham,P,22,/,"CO
                    
                    
                    Clemson (SC)","$125,000","$125,000",
11,323,OAK,,Joe DeMers,P,21,/,"CO
                    
                    
                    Washington","$125,000","$125,000",
11,324,PIT,,Michael Burrows,P,18,/,"HS
                    
                    
                    Waterford HS (CT)","$125,000","$500,000","-$375,000"
11,325,BAL,,Cody Roberts,C,22,/,"CO
                    
                    
                    North Carolina-Chapel Hill","$125,000","$125,000",
11,326,TOR,,Hunter Steinmetz,OF,21,/,"CO
                    
                    
                    Missouri State","$125,000","$125,000",
11,327,MIA,,Davis Bradshaw,OF,20,/,"JC
                    
                    
                    Meridian JC (MS)","$125,000","$125,000",
11,328,SEA,,Damon Casetta-Stubbs,P,18,/,"HS
                    
                    
                    Kings Way Christian Schools (WA)","$125,000","$325,000","-$200,000"
11,329,TEX,,Billy Layne Jr.,P,21,/,"CO
                    
                    
                    Seton Hall (NJ)","$125,000","$50,000","$75,000"
11,330,TB,,Jacson McGowan,1B,21,/,"CO
                    
                    
                    Purdue (IN)","$125,000","$125,000",
11,331,LAA,,Connor Van Scoyoc,P,18,/,"HS
                    
                    
                    Jefferson HS (IA)","$125,000","$397,500","-$272,500"
11,332,KC,,Michael Emodi,C,22,/,"CO
                    
                    
                    Creighton (NE)","$125,000","$125,000",
11,333,STL,,Chris Holba,P,21,/,"CO
                    
                    
                    East Carolina (NC)","$125,000","$125,000",
11,334,MIN,,Michael Helman,2B,22,/,"CO
                    
                    
                    Texas A&M","$125,000","$220,000","-$95,000"
11,335,BOS,,Davis Daniel,SP,21,/,"CO
                    
                    
                    Auburn (AL)","$125,000",Unsigned,
11,336,COL,,P.J. Poulin,P,21,/,"CO
                    
                    
                    Connecticut","$125,000","$125,000",
11,337,NYY,,Tanner Myatt,P,20,/,"JC
                    
                    
                    Florence-Darlington Tech JC (SC)","$125,000","$147,500","-$22,500"
11,338,CHC,,Riley Thompson,P,22,/,"CO
                    
                    
                    Louisville (KY)","$125,000","$200,000","-$75,000"
11,339,ARI,,Blaze Alexander,SS,19,R / R,"HS
                    
                    
                    IMG Academy (FL)","$125,000","$500,000","-$375,000"
11,340,BOS,,Nicholas Northcut,P,19,R / R,"HS
                    
                    
                    William Mason HS (OH)","$125,000","$565,000","-$440,000"
11,341,WSH,,Frankie Bartow,P,21,/,"CO
                    
                    
                    Miami (FL)","$125,000","$125,000",
11,342,HOU,,Brett Conine,P,21,R / R,"CO
                    
                    
                    California State-Fullerton","$125,000","$125,000",
11,343,CLE,,Jack DeGroat,P,21,/,"CO
                    
                    
                    Liberty (VA)","$125,000","$125,000",
11,344,LAD,,Stephen Kolek,P,21,/,"CO
                    
                    
                    Texas A&M","$125,000","$125,000",
12,345,DET,,Reece Hampton,OF,22,/,"CO
                    
                    
                    North Carolina Charlotte","$125,000","$125,000",
12,346,SF,,Sean Roby,3B,20,R / R,"JC
                    
                    
                    Arizona Western JC","$125,000","$150,000","-$25,000"
12,347,PHI,,James McArthur,P,21,R / R,"CO
                    
                    
                    Mississippi","$125,000","$215,000","-$90,000"
12,348,CHW,,Isaiah Carranza,P,21,/,"CO
                    
                    
                    Azusa Pacific (CA)","$125,000","$175,000","-$50,000"
12,349,CIN,,Josiah Sightler,1B,18,/,"HS
                    
                    
                    Swansea HS (SC)","$125,000",Unsigned,
12,350,NYM,,Ross Adolph,OF,21,/,"CO
                    
                    
                    Toledo (OH)","$125,000","$125,000",
12,351,SD,,Sean Guilbe,2B,18,/,"HS
                    
                    
                    Muhlenburg HS (PA)","$125,000","$300,000","-$175,000"
12,352,ATL,,Nolan Kingham,P,21,/,"CO
                    
                    
                    Texas","$125,000","$150,000","-$25,000"
12,353,OAK,,Noah Vaughan,OF,21,/,"CO
                    
                    
                    Texas-Arlington","$125,000","$100,000","$25,000"
12,354,PIT,,Zach Susi,C,21,/,"CO
                    
                    
                    Connecticut","$125,000","$125,000",
12,355,BAL,,Clay Fisher,SS,22,/,"CO
                    
                    
                    California-Santa Barbara","$125,000","$125,000",
12,356,TOR,,Nick Allgeyer,P,22,/,"CO
                    
                    
                    Iowa","$125,000","$125,000",
12,357,MIA,,Zack Leban,P,22,/,"CO
                    
                    
                    Kansas","$125,000","$125,000",
12,358,SEA,,Ryne Ogren,2B,21,/,"CO
                    
                    
                    Elon","$125,000","$125,000",
12,359,TEX,,Destin Dotson,P,18,/,"HS
                    
                    
                    Scotlandville Magnet HS (LA)","$125,000","$300,000","-$175,000"
12,360,TB,,Kevin Melendez,C,18,/,"HS
                    
                    
                    Puerto Rico Baseball Academy (PR)","$125,000","$125,000",
12,361,LAA,,Daniel Nunan,P,18,/,"HS
                    
                    
                    Ocean City HS (NJ)","$125,000","$197,500","-$72,500"
12,362,KC,,Rylan Kaufman,P,19,/,"JC
                    
                    
                    San Jacinto JC (TX)","$125,000","$722,500","-$597,500"
12,363,STL,,Francisco Justo,P,19,/,"JC
                    
                    
                    Monroe JC (NY)","$125,000","$125,000",
12,364,MIN,,Jon Olsen,P,21,/,"CO
                    
                    
                    California-Los Angeles","$125,000","$125,000",
12,365,MIL,,Korry Howell,SS,19,R / R,"JC
                    
                    
                    Kirkwood JC (IA)","$125,000","$210,000","-$85,000"
12,366,COL,,Kyle Datres,3B,22,/,"CO
                    
                    
                    North Carolina","$125,000","$125,000",
12,367,NYY,,Matt Pita,OF,21,/,"CO
                    
                    
                    Virginia Military Institute","$125,000","$147,500","-$22,500"
12,368,CHC,,Cam Sanders,P,21,/,"CO
                    
                    
                    Louisiana State","$125,000","$125,000",
12,369,ARI,,Justin Lewis,P,22,/,"CO
                    
                    
                    Kentucky","$125,000",-,
12,370,BOS,,Chase Shugart,P,21,/,"CO
                    
                    
                    Texas","$125,000","$125,000",
12,371,WSH,,Graham Lawson,P,22,/,"CO
                    
                    
                    South Carolina","$125,000",Unsigned,
12,372,HOU,,Mark Moclair,P,21,/,"CO
                    
                    
                    Tampa (FL)","$125,000","$125,000",
12,373,CLE,,Thomas Ponticelli,P,21,R / R,"CO
                    
                    
                    San Francisco","$125,000","$125,000",
12,374,LAD,,Hunter Feduccia,C,21,/,"CO
                    
                    
                    Louisiana State","$125,000","$125,000",
13,375,DET,,Christopher Proctor,C,21,/,"CO
                    
                    
                    Duke","$125,000","$125,000",
13,376,SF,,George Bell,OF,20,/,"JC
                    
                    
                    Connors State JC (OK)","$125,000","$125,000",
13,377,PHI,,Jose Mercado,SS,18,/,"HS
                    
                    
                    Carlos Beltran Baseball Academy (PR...","$125,000","$125,000",
13,378,CHW,,Jason Bilous,P,20,R / R,"CO
                    
                    
                    Coastal Carolina (SC)","$125,000","$185,000","-$60,000"
13,379,CIN,,Brian Rey,2B,20,/,"JC
                    
                    
                    Miami Dade JC (FL)","$125,000","$125,000",
13,380,NYM,,Christian Tripp,P,21,/,"CO
                    
                    
                    New Mexico","$125,000","$125,000",
13,381,SD,,Antoine Kelly,P,18,L / L,"HS
                    
                    
                    Maine East HS (IL)","$125,000",Unsigned,
13,382,ATL,,Brendan Venter,1B,21,/,"CO
                    
                    
                    Auburn (AL)","$125,000","$125,000",
13,383,OAK,,Dallas Woolfolk,P,21,/,"CO
                    
                    
                    Mississippi","$125,000","$50,000","$75,000"
13,384,PIT,,Zack Kone,SS,21,/,"CO
                    
                    
                    Duke","$125,000","$166,700","-$41,700"
13,385,BAL,,Drew Fregia,SS,21,/,"CO
                    
                    
                    Sam Houston State (TX)","$125,000","$125,000",
13,386,TOR,,Brad Wilson,P,21,/,"CO
                    
                    
                    Ohio Dominican","$125,000","$125,000",
13,387,MIA,,Keegan Fish,C,18,/,"HS
                    
                    
                    Lakota West HS (OH)","$125,000","$125,000",
13,388,SEA,,Charlie McConnell,OF,22,/,"CO
                    
                    
                    Northeastern","$125,000","$125,000",
13,389,TEX,,Kenen Irizarry,SS,18,/,"HS
                    
                    
                    Quiles Claudio HS (PR)","$125,000","$125,000",
13,390,TB,,Trey Cumbie,P,22,/,"CO
                    
                    
                    Houston","$125,000","$125,000",
13,391,LAA,,Cooper Criswell,P,21,R / R,"CO
                    
                    
                    North Carolina","$125,000","$125,000",
13,392,KC,,Jon Heasley,P,21,R / R,"CO
                    
                    
                    Oklahoma State","$125,000","$247,500","-$122,500"
13,393,STL,,Colin Schmid,P,20,/,"CO
                    
                    
                    Appalachian State (NC)","$125,000","$125,000",
13,394,MIN,,Trevor Casanova,C,22,/,"CO
                    
                    
                    California State-Northridge","$125,000","$100,000","$25,000"
13,395,MIL,,Reese Olson,P,18,/,"HS
                    
                    
                    North Hall HS (GA)","$125,000","$440,000","-$315,000"
13,396,COL,,Rayne Supple,P,20,/,"CO
                    
                    
                    Wake Forest (NC)","$125,000","$125,000",
13,397,NYY,,Isaiah Pasteur,P,22,/,"CO
                    
                    
                    George Washington (DC)","$125,000","$147,500","-$22,500"
13,398,CHC,,Ezequiel Pagán,OF,18,L / R,"HS
                    
                    
                    Pro Baseball Academy (PR)","$125,000","$125,000",
13,399,ARI,,L.T. Tolbert,SS,22,/,"CO
                    
                    
                    South Carolina","$125,000","$125,000",
13,400,BOS,,Dylan Hardy,OF,21,/,"CO
                    
                    
                    South Alabama","$125,000","$125,000",
13,401,WSH,,Cody Wilson,OF,22,/,"CO
                    
                    
                    Florida Atlantic","$125,000","$125,000",
13,402,HOU,,Shawn Dubin,P,22,R / R,"CO
                    
                    
                    Georgetown College (KY)","$125,000","$1,000","$124,000"
13,403,CLE,,Kyle Marman,P,21,/,"CO
                    
                    
                    Florida Atlantic","$125,000","$125,000",
13,404,LAD,,Dillon Paulson,1B,21,L / L,"CO
                    
                    
                    Southern California","$125,000","$125,000",
14,405,DET,,Luke Sherley,SS,22,/,"CO
                    
                    
                    Texas State","$125,000","$7,500","$117,500"
14,406,SF,,Bryce Tucker,P,21,/,"CO
                    
                    
                    Central Florida","$125,000","$125,000",
14,407,PHI,,Jesse Wilkening,C,21,/,"CO
                    
                    
                    Nebraska","$125,000","$200,000","-$75,000"
14,408,CHW,,Davis Martin,P,21,L / R,"CO
                    
                    
                    Texas Tech","$125,000","$130,000","-$5,000"
14,409,CIN,,Michael Byrne,P,21,/,"CO
                    
                    
                    Florida","$125,000","$260,000","-$135,000"
14,410,NYM,,Andrew Mitchell,P,23,/,"CO
                    
                    
                    Auburn (AL)","$125,000","$10,000","$115,000"
14,411,SD,,Erik Sabrowski,P,20,/,"JC
                    
                    
                    Cloud County JC (KS)","$125,000","$125,000",
14,412,ATL,,Victor Vodnik,P,18,/,"HS
                    
                    
                    Rialto HS (CA)","$125,000","$200,000","-$75,000"
14,413,OAK,,Gus Varland,P,21,/,"CO
                    
                    
                    Concordia (MN)","$125,000","$125,000",
14,414,PIT,,Daniel Amaral,OF,21,R / R,"CO
                    
                    
                    California-Los Angeles","$125,000","$100,000","$25,000"
14,415,BAL,,Doran Turchin,OF,21,/,"CO
                    
                    
                    Illinois","$125,000","$125,000",
14,416,TOR,,John Aiello,3B,21,/,"CO
                    
                    
                    Wake Forest (NC)","$125,000","$125,000",
14,417,MIA,,Eli Villalobos,P,21,R / R,"CO
                    
                    
                    California State-Long Beach","$125,000","$125,000",
14,418,SEA,,Tyler Suellentrop,P,21,/,"JC
                    
                    
                     Indian River State JC (FL)","$125,000","$125,000",
14,419,TEX,,Theo McDowell,P,19,/,"HS
                    
                    
                    Salisbury School (CT)","$125,000","$140,000","-$15,000"
14,420,TB,,Christopher Gau,P,21,/,"CO
                    
                    
                    Jacksonville","$125,000","$125,000",
14,421,LAA,,Drevian Williams-Nelson,OF,18,/,"HS
                    
                    
                    North Shore HS (TX)","$125,000","$125,000",
14,422,KC,,Christian Cosby,P,21,/,"CO
                    
                    
                    Chapman (CA)","$125,000","$125,000",
14,423,STL,,Brandon Riley,2B,21,/,"CO
                    
                    
                    North Carolina","$125,000","$125,000",
14,424,MIN,,Erick Rivera,OF,17,/,Escuela Superior Urbana,"$125,000","$125,000",
14,425,MIL,,Elijah Cabell,OF,19,/,"HS
                    
                    
                    TNXL Academy (FL)","$125,000",Unsigned,
14,426,COL,,Will Tribucher,P,21,/,"CO
                    
                    
                    Michigan","$125,000","$125,000",
14,427,NYY,,Kyle Gray,2B,21,/,"CO
                    
                    
                    West Virginia","$125,000","$125,000",
14,428,CHC,,Riley McCauley,P,21,/,"CO
                    
                    
                    Michigan State","$125,000","$125,000",
14,429,ARI,,Josh Green,P,22,R / R,"CO
                    
                    
                    Southeastern Louisiana","$125,000","$5,000","$120,000"
14,430,BOS,,Nick Lucky,2B,18,/,"HS
                    
                    
                    Cocalico HS (PA)","$125,000",Unsigned,
14,431,WSH,,Aaron Fletcher,P,22,L / L,"CO
                    
                    
                    Houston","$125,000","$125,000",
14,432,HOU,,J.P. France,P,23,/,"CO
                    
                    
                    Mississippi State","$125,000","$1,000","$124,000"
14,433,CLE,,Korey Holland,OF,18,R / R,"HS
                    
                    
                    Langham Creek HS (TX)","$125,000","$515,000","-$390,000"
14,434,LAD,,Brandon X. White,P,18,/,"HS
                    
                    
                    West HS (WA)","$125,000",Unsigned,
15,435,DET,,Nick Ames,1B,21,/,"CO
                    
                    
                    Nevada-Las Vegas","$125,000","$125,000",
15,436,SF,,Matt Frisbee,P,21,R / R,"CO
                    
                    
                    North Carolina Greensboro","$125,000","$125,000",
15,437,PHI,,D.J. Carpenter,P,18,/,"HS
                    
                    
                    King HS (CA)","$125,000",Unsigned,
15,438,CHW,,Luke Shilling,P,20,/,"CO
                    
                    
                    Illinois","$125,000","$125,000",
15,439,CIN,,Chris Williams,OF,18,/,"HS
                    
                    
                    River Ridge HS (GA)","$125,000",Unsigned,
15,440,NYM,,Phil Capra,C,21,/,"CO
                    
                    
                    Wagner College (NY)","$125,000","$75,000","$50,000"
15,441,SD,,Nick Thwalts,P,19,/,"HS
                    
                    
                    Fort Recovery HS (OH)","$125,000","$450,000","-$325,000"
15,442,ATL,,Greg Cullen,2B,21,L / R,"CO
                    
                    
                    Niagara (NY)","$125,000","$125,000",
15,443,OAK,,Calvin Coker,P,22,R / R,"CO
                    
                    
                    Auburn (AL)","$125,000","$5,000","$120,000"
15,444,PIT,,Jonah Davis,OF,21,/,"CO
                    
                    
                    California-Berkeley","$125,000","$125,000",
15,445,BAL,,Cody Hacker,P,18,/,"HS
                    
                    
                    Holt HS (MO)","$125,000","$125,000",
15,446,TOR,,Troy Watson,P,21,R / R,"CO
                    
                    
                    Northern Colorado","$125,000","$100,000","$25,000"
15,447,MIA,,Zach Greene,P,21,/,"CO
                    
                    
                    South Alabama","$125,000",Unsigned,
15,448,SEA,,Matthew Willrodt,P,20,/,"JC
                    
                    
                    Cisco JC (TX)","$125,000","$175,000","-$50,000"
15,449,TEX,,Cameron Simmons,OF,21,/,"CO
                    
                    
                    Virginia","$125,000",Unsigned,
15,450,TB,,Nick Sprengel,P,21,/,"CO
                    
                    
                    San Diego (CA)","$125,000","$125,000",
15,451,LAA,,Nick Frank,P,21,/,"CO
                    
                    
                    St. Mary's College (CA)","$125,000","$100,000","$25,000"
15,452,KC,,Milan Walla,OF,18,/,"HS
                    
                    
                    Tivy HS (TX)","$125,000",Unsigned,
15,453,STL,,Mike Brettell,P,21,/,"CO
                    
                    
                    Central Michigan","$125,000","$125,000",
15,454,MIN,,Kody Funderburk,P,21,/,"CO
                    
                    
                    Dallas Baptist (TX)","$125,000","$100,000","$25,000"
15,455,MIL,,Nick Trogrlic-Iverson,P,20,/,"JC
                    
                    
                    Central Arizona JC","$125,000",Unsigned,
15,456,COL,,Coco Montes,SS,21,R / R,"CO
                    
                    
                    South Florida","$125,000","$100,000","$25,000"
15,457,NYY,,NIck Ernst,P,21,/,"CO
                    
                    
                    Miami (OH)","$125,000","$125,000",
15,458,CHC,,Tyler Durna,1B,21,/,"CO
                    
                    
                    San Diego (CA)","$125,000","$100,000","$25,000"
