Round,Pick,Team,,Player,Pos,Age,B/T,Pre-Draft Team,Slotted Bonus,Signed Bonus,+/- Diff
8,223,PIT,,Sean Sullivan,P,20,/,"CO
                    
                    
                    California-Berkeley","$192,900","$175,000","$17,900"
8,224,TEX,,Larson Kindreich,P,22,/,"CO
                    
                    
                    Biola (CA)","$191,500","$150,000","$41,500"
8,225,DET,,Jordan Marks,P,22,/,"CO
                    
                    
                    South Carolina-Upstate","$190,100","$150,000","$40,100"
8,226,BOS,,Hunter Dobbins,P,21,/,"CO
                    
                    
                    Texas Tech","$188,900","$197,500","-$8,600"
8,227,BAL,,Creed Willems,C,18,/,"HS
                    
                    
                    Aledo HS (TX)","$187,700","$1,000,000","-$812,300"
8,228,ARI,,Gavin Conticello,3B,18,L / R,"HS
                    
                    
                    Stoneman Douglas HS (FL)","$186,300","$500,000","-$313,700"
8,229,KC,,Ryan Cepero,SS,18,/,"HS
                    
                    
                    Carlos Beltran Baseball Academy (PR...","$184,700","$208,500","-$23,800"
8,230,COL,,Robby Martin,OF,21,/,"CO
                    
                    
                    Florida State","$183,700","$200,000","-$16,300"
8,231,LAA,,Nick Jones,P,22,/,"CO
                    
                    
                    Georgia Southern","$182,300","$122,500","$59,800"
8,232,NYM,,Mike Vasil,P,21,/,"CO
                    
                    
                    Virginia","$181,200","$181,200",
8,233,WSH,,Will Frizzell,1B,22,/,"CO
                    
                    
                    Texas A&M","$179,800","$179,800",
8,234,SEA,,James Parker,SS,21,/,"CO
                    
                    
                    Clemson","$178,600","$150,000","$28,600"
8,235,PHI,,Jason Ruffcorn,P,22,/,"CO
                    
                    
                    Oklahoma","$177,400","$147,500","$29,900"
8,236,SF,,Ian Villers,P,20,/,"CO
                    
                    
                    California-Berkeley","$176,300","$217,500","-$41,200"
8,237,MIL,,Zack Raabe,2B,21,/,"CO
                    
                    
                    Minnesota","$175,000","$150,000","$25,000"
8,238,HOU,,Colton Gordon,P,22,/,"CO
                    
                    
                    Central Florida","$174,000","$127,500","$46,500"
8,239,MIA,,Pat Monteverde,P,23,/,"CO
                    
                    
                    Texas Tech","$173,000","$47,500","$125,500"
8,240,CIN,,Hunter Parks,P,20,/,"JC
                    
                    
                    Florence-Darlington Tech JC (SC)","$172,100","$142,500","$29,600"
8,241,STL,,Mike Antico,OF,23,/,"CO
                    
                    
                    Texas","$171,200","$20,000","$151,200"
8,242,TOR,,Hunter Gregory,P,22,/,"CO
                    
                    
                    Old Dominion (VA)","$170,300","$127,500","$42,800"
8,243,NYY,,Will Warren,P,22,/,"CO
                    
                    
                    Southeastern Louisiana","$169,500","$150,000","$19,500"
8,244,CHC,,Casey Opitz,C,22,/,"CO
                    
                    
                    Arkansas","$168,500","$90,000","$78,500"
8,245,CHW,,Fraser Ellard,P,23,/,"CO
                    
                    
                    Liberty (VA)","$167,800","$20,000","$147,800"
8,246,CLE,,Rodney Boone,P,21,/,"CO
                    
                    
                    California-Santa Barbara","$167,000","$167,000",
8,247,ATL,,Tyler Collins,OF,18,/,"HS
                    
                    
                    Boyd HS (TX)","$166,100","$447,500","-$281,400"
8,248,OAK,,Drew Swift,SS,22,/,"CO
                    
                    
                    Arizona State","$165,400","$125,000","$40,400"
8,249,MIN,,Noah Cardenas,C,21,/,"CO
                    
                    
                    California-Los Angeles","$164,700","$200,000","-$35,300"
8,250,SD,,Lucas Dunn,2B,22,/,"CO
                    
                    
                    Louisville","$163,900","$100,000","$63,900"
8,251,TB,,Patrick Wicklander,P,21,/,"CO
                    
                    
                    Arkansas","$163,400","$147,500","$15,900"
8,252,LAD,,Ben Harris,P,21,L / L,"CO
                    
                    
                    Georgia","$162,700","$197,500","-$34,800"
9,253,PIT,,Luke Brown,OF,22,/,"CO
                    
                    
                    Louisville","$162,000","$72,500","$89,500"
9,254,TEX,,Liam Hicks,C,22,/,"CO
                    
                    
                    Arkansas State","$161,400","$30,000","$131,400"
9,255,DET,,Garrett Burhenn,P,21,/,"CO
                    
                    
                    Ohio State","$160,800","$160,800",
9,256,BOS,,Tyler Miller,3B,21,/,"CO
                    
                    
                    Auburn (AL)","$160,300","$157,800","$2,500"
9,257,BAL,,Ryan Higgins,3B,21,/,"CO
                    
                    
                    California State-Fresno","$159,700","$159,700",
9,258,ARI,,Jake Rice,P,24,L / L,"CO
                    
                    
                    Kennesaw State","$159,200","$30,000","$129,200"
9,259,KC,,Parker Bates,OF,23,/,"CO
                    
                    
                    Louisiana Tech","$158,600","$17,500","$141,100"
9,260,COL,,Cullen Kafka,P,22,/,"CO
                    
                    
                    Oregon","$158,100","$158,100",
9,261,LAA,,Braden Olthoff,P,22,/,"CO
                    
                    
                    Tulane (LA)","$157,600","$122,500","$35,100"
9,262,NYM,,Levi David,P,22,R / R,"CO
                    
                    
                    Northwestern State (LA)","$157,200","$120,000","$37,200"
9,263,WSH,,Cole Quintanilla,P,22,/,"CO
                    
                    
                    Texas","$156,600","$130,000","$26,600"
9,264,SEA,,Spencer Packard,OF,23,L / R,"CO
                    
                    
                    Campbell (NC)","$156,100","$25,000","$131,100"
9,265,PHI,,Gavin Tonkel,OF,18,/,"HS
                    
                    
                    Heritage HS (CA)","$155,800","$247,500","-$91,700"
9,266,SF,,Mat Olsen,P,21,/,"JC
                    
                    
                    Central Arizona JC","$155,300","$147,500","$7,800"
9,267,MIL,,Brannon Jordan,P,23,/,"CO
                    
                    
                    South Carolina","$154,900","$47,500","$107,400"
9,268,HOU,,Aaron Brown,P,22,/,"CO
                    
                    
                    Middle Tennessee State","$154,600","$57,500","$97,100"
9,269,MIA,,Jake Schrand,P,21,/,"CO
                    
                    
                    Wright State (OH)","$154,100","$97,500","$56,600"
9,270,CIN,,Jack Rogers,OF,22,/,"CO
                    
                    
                    Sam Houston State (TX)","$153,600","$127,500","$26,100"
9,271,STL,,Trent Baker,P,22,/,"CO
                    
                    
                    Angelo State (TX)","$153,300","$75,000","$78,300"
9,272,TOR,,Conor Larkin,P,22,/,"CO
                    
                    
                    Pennsylvania State","$152,900","$77,500","$75,400"
9,273,NYY,,Chandler Champlain,P,21,/,"CO
                    
                    
                    Southern California","$152,600","$150,000","$2,600"
9,274,CHC,,Chase Watkins,P,21,/,"CO
                    
                    
                    Oregon State","$152,300","$125,000","$27,300"
9,275,CHW,,Gil Luna Jr.,P,21,/,"CO
                    
                    
                    Arizona","$152,000","$10,000","$142,000"
9,276,CLE,,Will Dion,P,21,/,"CO
                    
                    
                    McNeese State","$151,600","$125,000","$26,600"
9,277,ATL,,Liam McGill,C,23,/,"CO
                    
                    
                    Bryant (RI)","$151,300","$7,500","$143,800"
9,278,OAK,,Shane McGuire,C,22,/,"CO
                    
                    
                    San Diego (CA)","$150,800","$100,000","$50,800"
9,279,MIN,,Patrick Winkel,C,21,/,"CO
                    
                    
                    Connecticut","$150,500","$500,000","-$349,500"
9,280,SD,,Garrett Hawkins,P,21,/,"CO
                    
                    
                    British Columbia (B.C.)","$150,300","$75,000","$75,300"
9,281,TB,,Alexander Ayala,P,19,/,"JC
                    
                    
                    Florida SouthWestern State JC","$150,100","$147,600","$2,500"
9,282,LAD,,Lael Lockhart,P,23,/,"CO
                    
                    
                    Arkansas","$149,800","$2,500","$147,300"
10,283,PIT,,Justin Meis,P,21,/,"CO
                    
                    
                    Eastern Michigan","$149,500","$127,500","$22,000"
10,284,TEX,,CJ Widger,P,22,L / L,"JC
                    
                    
                    Rowan JC of South Jersey-Gloucester...","$149,300","$20,000","$129,300"
10,285,DET,,Austin Schultz,OF,21,/,"CO
                    
                    
                    Kentucky","$148,900","$148,900",
10,286,BOS,,Matt Litwicki,P,22,/,"CO
                    
                    
                    Indiana","$148,400","$47,500","$100,900"
10,287,BAL,,Billy Cook,OF,22,/,"CO
                    
                    
                    Pepperdine","$148,200","$100,000","$48,200"
10,288,ARI,,Hugh Fisher,P,22,R / L,"CO
                    
                    
                    Vanderbilt (TN)","$147,900","$100,000","$47,900"
10,289,KC,,Shane Connolly,P,22,/,"CO
                    
                    
                    Virginia Tech","$147,700","$72,500","$75,200"
10,290,COL,,Zach Kokoska,OF,22,/,"CO
                    
                    
                    Kansas State","$147,400","$130,000","$17,400"
10,291,LAA,,Andrew Peters,P,22,/,"CO
                    
                    
                    South Carolina","$147,200","$144,700","$2,500"
10,292,NYM,,Keyshawn Askew,P,21,/,"CO
                    
                    
                    Clemson","$147,000","$125,000","$22,000"
10,293,WSH,,Darren Baker,2B,22,/,"CO
                    
                    
                    California-Berkeley","$146,800","$146,800",
10,294,SEA,,Jordan Jackson,P,22,/,"CO
                    
                    
                    Georgia Southern","$146,300","$25,000","$121,300"
10,295,PHI,,Logan Cerny,OF,21,/,"CO
                    
                    
                    Troy (AL)","$146,100","$146,100",
10,296,SF,,Vaun Brown,OF,23,/,"CO
                    
                    
                    Florida Southern","$145,700","$7,500","$138,200"
10,297,MIL,,Wes Clarke,C,21,/,"CO
                    
                    
                    South Carolina","$145,500","$75,000","$70,500"
10,298,HOU,,Michael Sandle,OF,22,/,"CO
                    
                    
                    South Alabama","$145,300","$47,500","$97,800"
10,299,MIA,,Hunter Perdue,P,22,/,"CO
                    
                    
                    Florida State","$145,000","$57,500","$87,500"
10,300,CIN,,Donovan Benoit,P,22,/,"CO
                    
                    
                    Tulane (LA)","$144,800","$127,500","$17,300"
10,301,STL,,Osvaldo Tovalin,3B,21,/,"CO
                    
                    
                    Azusa Pacific (CA)","$144,600","$50,000","$94,600"
10,302,TOR,,Connor Cooke,P,21,/,"CO
                    
                    
                    Louisiana-Lafayette","$144,400","$141,900","$2,500"
10,303,NYY,,Benjamin Cowles,SS,21,/,"CO
                    
                    
                    Maryland","$144,100","$140,000","$4,100"
10,304,CHC,,Peter Matt,OF,23,/,"CO
                    
                    
                    Duke","$143,900","$5,000","$138,900"
10,305,CHW,,Tommy Sommer,P,22,/,"CO
                    
                    
                    Indiana","$143,600","$20,000","$123,600"
10,306,CLE,,Franco Aleman,P,21,/,"CO
                    
                    
                    Florida","$143,500","$175,000","-$31,500"
10,307,ATL,,Dylan Spain,P,23,/,"CO
                    
                    
                    Hawaii-Hilo","$143,200","$17,500","$125,700"
10,308,OAK,,Jack WInkler,SS,22,/,"CO
                    
                    
                    San Francisco","$143,000","$50,000","$93,000"
10,309,MIN,,Ernie Yake,SS,23,/,"CO
                    
                    
                    Gonzaga","$142,700","$10,000","$132,700"
10,310,SD,,Colton Bender,C,22,/,"CO
                    
                    
                    Quinnipiac","$142,500","$5,000","$137,500"
10,311,TB,,Austin Vernon,P,22,/,"CO
                    
                    
                    North Carolina Central","$142,300","$139,800","$2,500"
10,312,LAD,,Michael Hobbs,P,22,/,"CO
                    
                    
                    St. Mary's College (CA)","$142,200","$2,500","$139,700"
11,313,PIT,,Jack Carey,P,21,/,"CO
                    
                    
                    Duke (NC)","$125,000","$125,000",
11,314,TEX,,JoJo Blackmon,OF,18,/,"HS
                    
                    
                    Escambia HS (FL)","$125,000","$250,000","-$125,000"
11,315,DET,,Josh Crouch,C,22,/,"CO
                    
                    
                    Central Florida","$125,000","$125,000",
11,316,BOS,,Niko Kavadas,1B,22,/,"CO
                    
                    
                    Notre Dame","$125,000","$250,000","-$125,000"
11,317,BAL,,Dylan Heid,P,23,/,"CO
                    
                    
                    Pittsburgh-Johnston","$125,000","$75,000","$50,000"
11,318,ARI,,Tim Tawa,2B,22,R / R,"CO
                    
                    
                    Stanford (CA)","$125,000","$125,000",
11,319,KC,,Brennon McNair,SS,18,/,"HS
                    
                    
                    Magee HS (MS)","$125,000","$347,500","-$222,500"
11,320,COL,,Nic Kent,SS,21,/,"CO
                    
                    
                    Virginia","$125,000","$175,000","-$50,000"
11,321,LAA,,Chase Silseth,SP,21,/,"CO
                    
                    
                    Tennessee","$125,000","$485,000","-$360,000"
11,322,NYM,,Rowdey Jordan,OF,22,/,"CO
                    
                    
                    Mississippi State","$125,000","$125,000",
11,323,WSH,,Marc Davis,RP,21,/,"JC
                    
                    
                    Florida SouthWestern State JC","$125,000","$125,000",
11,324,SEA,,William Fleming,P,22,/,Wake Forest,"$125,000","$125,000",
11,325,PHI,,Andrew Baker,P,21,/,"JC
                    
                    
                    Chipola JC (FL)","$125,000","$200,000","-$75,000"
11,326,SF,,Donovan McIntyre,OF,18,/,"HS
                    
                    
                    Marian Catholic HS (IL)","$125,000","$297,500","-$172,500"
11,327,MIL,,Roc Riggio,2B,19,L / R,"HS
                    
                    
                    Thousand Oaks HS (CA)","$125,000",Unsigned,
11,328,HOU,,Chad Stevens,SS,22,/,"CO
                    
                    
                    Portland","$125,000","$125,000",
11,329,MIA,,Jesse Bergin,P,21,/,"CO
                    
                    
                    California-Los Angeles","$125,000","$125,000",
11,330,CIN,,Shawn Guilliams,P,19,/,"JC
                    
                    
                    JC of Central Florida","$125,000","$272,500","-$147,500"
11,331,STL,,Mack Chambers,SS,21,/,"CO
                    
                    
                    New Mexico","$125,000","$175,000","-$50,000"
11,332,TOR,,Trenton Wallace,P,22,/,"CO
                    
                    
                    Iowa","$125,000","$172,500","-$47,500"
11,333,NYY,,Jack Neely,P,21,/,"CO
                    
                    
                    Ohio State","$125,000","$150,000","-$25,000"
11,334,CHC,,Gage Ziehl,P,18,R / R,"HS
                    
                    
                    Penfield HS (NY)","$125,000",Unsigned,
11,335,CHW,,Christian Edwards,P,22,/,"CO
                    
                    
                    Jacksonville State (AL)","$125,000","$150,000","-$25,000"
11,336,CLE,,Hunter Stanley,P,23,/,"CO
                    
                    
                    Southern Mississippi","$125,000","$125,000",
11,337,ATL,,Adam Shoemaker,P,18,/,"HS
                    
                    
                    St. Benedict Catholic SS (ON)","$125,000","$477,500","-$352,500"
11,338,OAK,,Eduardo Rivera,P,18,/,"HS
                    
                    
                    CADEST HS (PR)","$125,000","$125,000",
11,339,MIN,,Brandon Birdsell,RP,21,/,"CO
                    
                    
                    Texas Tech","$125,000",Unsigned,
11,340,SD,,River Ryan,P,22,/,"CO
                    
                    
                    North Carolina Pembroke","$125,000","$100,000","$25,000"
11,341,TB,,Sean Mullen,P,21,/,"CO
                    
                    
                    California-Los Angeles","$125,000","$125,000",
11,342,LAD,,Justin Wrobleski,P,21,/,"CO
                    
                    
                    Oklahoma State","$125,000","$197,500","-$72,500"
12,343,PIT,,Chazz Martinez,P,21,/,"JC
                    
                    
                    Orange Coast JC (CA)","$125,000",Unsigned,
12,344,TEX,,Jackson Leath,RP,22,/,"CO
                    
                    
                    Tennessee","$125,000","$125,000",
12,345,DET,,Mike Rothenberg,C,22,/,"CO
                    
                    
                    Duke (NC)","$125,000","$125,000",
12,346,BOS,,Christopher Troye,P,22,/,"CO
                    
                    
                    California-Santa Barbara","$125,000","$122,500","$2,500"
12,347,BAL,,Justin Armbruester,P,22,/,"CO
                    
                    
                    New Mexico","$125,000","$100,000","$25,000"
12,348,ARI,,Davis Diaz,3B,18,R / R,"HS
                    
                    
                    Acalanes HS (CA)","$125,000",Unsigned,
12,349,KC,,Tyson Guerrero,P,22,/,"CO
                    
                    
                    Washington","$125,000","$127,500","-$2,500"
12,350,COL,,Mason Green,P,22,/,"CO
                    
                    
                    Central Missouri","$125,000","$125,000",
12,351,LAA,,Mason Albright,P,18,/,"HS
                    
                    
                    IMG Academy (FL)","$125,000","$1,247,500","-$1,122,500"
12,352,NYM,,Jack-Thomas Wold,OF,21,/,"CO
                    
                    
                    Nevada-Las Vegas","$125,000","$125,000",
12,353,WSH,,Andrew Alvarez,P,22,/,"CO
                    
                    
                    California State Poly-San Luis Obis...","$125,000","$125,000",
12,354,SEA,,Corey Rosier,OF,21,/,"CO
                    
                    
                    North Carolina Greensboro","$125,000","$125,000",
12,355,PHI,,T.J. Rumfield,3B,21,/,"CO
                    
                    
                    Virginia Tech","$125,000","$125,000",
12,356,SF,,Landen Roupp,P,22,/,"CO
                    
                    
                    North Carolina Wilmington","$125,000","$75,000","$50,000"
12,357,MIL,,Caden Vire,P,17,/,"HS
                    
                    
                    Skyview HS (WA)","$125,000","$497,500","-$372,500"
12,358,HOU,,Rhett Kouba,P,21,/,"CO
                    
                    
                    Dallas Baptist (TX)","$125,000","$125,000",
12,359,MIA,,Brandon X. White,P,21,/,"CO
                    
                    
                    Washington State","$125,000","$125,000",
12,360,CIN,,Julian Aguiar,P,20,/,"JC
                    
                    
                    Cypress JC (CA)","$125,000","$125,000",
12,361,STL,,Chris Gerard,P,21,/,"CO
                    
                    
                    Virginia Tech","$125,000","$250,000","-$125,000"
12,362,TOR,,Riley Tirotta,3B,22,/,"CO
                    
                    
                    Dayton","$125,000","$125,000",
12,363,NYY,,Ben Rice,C,22,L / R,"CO
                    
                    
                    Dartmouth (NH)","$125,000","$125,000",
12,364,CHC,,Teo Banks,OF,18,R / R,"HS
                    
                    
                    Permian HS (TX)","$125,000",Unsigned,
12,365,CHW,,Johnny Ray,P,22,/,"CO
                    
                    
                    Texas Christian","$125,000","$150,000","-$25,000"
12,366,CLE,,Connor Kokx,OF,21,/,"CO
                    
                    
                    California State-Long Beach","$125,000","$125,000",
12,367,ATL,,Andrew Hoffman,P,21,/,"CO
                    
                    
                    Illinois","$125,000","$125,000",
12,368,OAK,,Mitch Myers,P,22,/,"CO
                    
                    
                    Pittsburgh","$125,000","$125,000",
12,369,MIN,,Kyler Fedko,OF,21,/,"CO
                    
                    
                    Connecticut","$125,000","$125,000",
12,370,SD,,Marcos Castañon,SS,22,/,"CO
                    
                    
                    California-Santa Barbara","$125,000","$125,000",
12,371,TB,,Jonny Cuevas,P,20,/,"JC
                    
                    
                    JC of Southern Nevada","$125,000","$197,500","-$72,500"
12,372,LAD,,Ronan Kopp,P,18,/,"JC
                    
                    
                    South Mountain JC (AZ)","$125,000","$125,000",
13,373,PIT,,Owen Sharts,P,21,/,"CO
                    
                    
                    Nevada","$125,000","$125,000",
13,374,TEX,,Thomas Ireland,P,19,/,"JC
                    
                    
                    Polk State JC (FL)","$125,000","$125,000",
13,375,DET,,Chris Meyers,3B,22,/,"CO
                    
                    
                    Toledo (OH)","$125,000","$125,000",
13,376,BOS,,Zach Ehrhard,OF,18,R / R,"HS
                    
                    
                    Wharton HS (FL)","$125,000",Unsigned,
13,377,BAL,,Jacob Teter,1B,22,L / L,"CO
                    
                    
                    Florida Southern","$125,000","$100,000","$25,000"
13,378,ARI,,Josh Swales,P,19,R / R,"JC
                    
                    
                    JC of Southern Nevada","$125,000","$125,000",
13,379,KC,,Patrick Halligan,P,21,/,"JC
                    
                    
                    Pensacola State JC (FL)","$125,000","$132,500","-$7,500"
13,380,COL,,EJ Andrews,OF,20,/,"CO
                    
                    
                    California State-Fresno","$125,000","$125,000",
13,381,LAA,,Mo Hanley,P,22,/,"CO
                    
                    
                    Adrian (MI)","$125,000","$125,000",
13,382,NYM,,Matt Rudick,OF,23,L / L,San Diego State,"$125,000","$125,000",
13,383,WSH,,Mack Anglin,P,21,/,"CO
                    
                    
                    Clemson","$125,000",Unsigned,
13,384,SEA,,Ben Ramirez,SS,22,/,"CO
                    
                    
                    Southern California","$125,000","$100,000","$25,000"
13,385,PHI,,Jared Carr,OF,22,/,"CO
                    
                    
                    Shepherd (WV)","$125,000","$50,000","$75,000"
13,386,SF,,Jared Dupere,OF,22,/,"CO
                    
                    
                    Northeastern","$125,000","$125,000",
13,387,MIL,,Quinton Low,P,18,/,"HS
                    
                    
                    Chatfield HS (CO)","$125,000","$347,500","-$222,500"
13,388,HOU,,Kobe Kato,2B,22,L / R,"CO
                    
                    
                    Arizona","$125,000","$125,000",
13,389,MIA,,Chandler Jozwiak,P,22,/,"CO
                    
                    
                    Texas A&M","$125,000","$125,000",
13,390,CIN,,Michael Trautwein,C,21,/,"CO
                    
                    
                    Northwestern","$125,000","$125,000",
13,391,STL,,Hayes Heinecke,P,22,/,"CO
                    
                    
                    Wofford (SC)","$125,000","$125,000",
13,392,TOR,,Matt Svanson,P,22,/,"CO
                    
                    
                    Lehigh (PA)","$125,000","$50,000","$75,000"
13,393,NYY,,Zach Messinger,P,21,/,"CO
                    
                    
                    Virginia","$125,000","$225,000","-$100,000"
13,394,CHC,,Erian Rodriguez,P,19,/,"HS
                    
                    
                    Georgia Premier Academy (GA)","$125,000","$125,000",
13,395,CHW,,Colby Smelley,C,21,/,"JC
                    
                    
                    Shelton State JC (AL)","$125,000","$125,000",
13,396,CLE,,Davis Sharpe,P,21,/,"CO
                    
                    
                    Clemson","$125,000","$150,000","-$25,000"
13,397,ATL,,Adam Zebrowski,C,20,/,"CO
                    
                    
                    St. John Fisher (NY)","$125,000","$125,000",
13,398,OAK,,Aaron Holiday,P,21,R / R,Old Dominion,"$125,000","$125,000",
13,399,MIN,,David Festa,P,21,/,"CO
                    
                    
                    Seton Hall (NJ)","$125,000","$125,000",
13,400,SD,,Kobe Robinson,P,20,/,"JC
                    
                    
                    Chattanooga State JC (TN)","$125,000","$150,000","-$25,000"
13,401,TB,,Bobby Seymour,1B,22,/,"CO
                    
                    
                    Wake Forest (NC)","$125,000","$125,000",
13,402,LAD,,Antonio Knowles,P,21,/,"JC
                    
                    
                    Florida SouthWestern State JC","$125,000","$125,000",
14,403,PIT,,Braylon Bishop,OF,18,/,"HS
                    
                    
                    Arkansas HS (AR)","$125,000","$268,700","-$143,700"
14,404,TEX,,Tucker Mitchell,C,20,R / R,"JC
                    
                    
                    State JC of Florida","$125,000","$325,000","-$200,000"
14,405,DET,,RJ Petit,P,21,/,"CO
                    
                    
                    Charleston Southern (SC)","$125,000","$125,000",
14,406,BOS,,Jacob Webb,P,22,/,"CO
                    
                    
                    Miami (OH)","$125,000","$122,500","$2,500"
14,407,BAL,,Daniel Lloyd,P,20,/,"CO
                    
                    
                    South Carolina","$125,000","$155,000","-$30,000"
14,408,ARI,,Channy Ortiz,SS,22,/ R,"CO
                    
                    
                    Grand Canyon (AZ)","$125,000","$125,000",
14,409,KC,,Caden Monke,P,21,/,"CO
                    
                    
                    Arkansas","$125,000","$125,000",
14,410,COL,,Tyler Ras,P,21,/,"CO
                    
                    
                    Alabama","$125,000","$125,000",
14,411,LAA,,Eric Torres,P,21,/,"CO
                    
                    
                    Kansas State","$125,000","$125,000",
14,412,NYM,,Nathan Lavender,P,21,/,"CO
                    
                    
                    Illinois","$125,000","$125,000",
14,413,WSH,,Erik Tolman,P,22,/,"CO
                    
                    
                    Arizona State","$125,000","$125,000",
14,414,SEA,,Andrew Moore,P,21,/,"JC
                    
                    
                    Chipola JC (FL)","$125,000","$125,000",
14,415,PHI,,Jose Valadez-Acuna,OF,18,/,"HS
                    
                    
                    Veterans Memorial HS (TX)","$125,000","$125,000",
14,416,SF,,Tyler Myrick,P,23,/,"CO
                    
                    
                    Florida International","$125,000","$125,000",
14,417,MIL,,Jace Avina,OF,18,/,"HS
                    
                    
                    Spanish Springs HS (NV)","$125,000","$255,900","-$130,900"
14,418,HOU,,Bryant Salgado,P,21,/,"JC
                    
                    
                    San Jacinto JC (TX)","$125,000","$125,000",
14,419,MIA,,Holt Jones Jr.,P,22,/,"CO
                    
                    
                    Kentucky","$125,000","$125,000",
14,420,CIN,,Carter Raffield,P,21,/,"CO
                    
                    
                    Clemson","$125,000","$125,000",
14,421,STL,,Andre Granillo,P,21,/,"CO
                    
                    
                    California-Riverside","$125,000","$125,000",
14,422,TOR,,Damiano Palmegiani,3B,21,/,"JC
                    
                    
                    JC of Southern Nevada","$125,000","$157,500","-$32,500"
14,423,NYY,,Sean Hermann,P,18,/,"HS
                    
                    
                    Durant HS (FL)","$125,000","$135,000","-$10,000"
14,424,CHC,,Frankie Scalzo,P,21,/,"CO
                    
                    
                    Grand Canyon (AZ)","$125,000","$125,000",
14,425,CHW,,Noah Owen,P,20,L / R,"JC
                    
                    
                    Golden West JC (CA)","$125,000","$125,000",
14,426,CLE,,Trenton Denholm,P,21,/,"CO
                    
                    
                    California-Irvine","$125,000","$150,000","-$25,000"
14,427,ATL,,Caleb Durbin,SS,21,/,"CO
                    
                    
                    Washington University (MO)","$125,000","$50,000","$75,000"
14,428,OAK,,Jonny Butler,OF,22,/,"CO
                    
                    
                    North Carolina State","$125,000","$125,000",
14,429,MIN,,Pierson Ohl,P,21,/,"CO
                    
                    
                    Grand Canyon (AZ)","$125,000","$100,000","$25,000"
14,430,SD,,Adam Smith,P,21,R / R,"CO
                    
                    
                    North Carolina Wilmington","$125,000","$125,000",
14,431,TB,,Antonio Menendez,P,22,/,"CO
                    
                    
                    Wake Forest (NC)","$125,000","$100,000","$25,000"
14,432,LAD,,Jordan Leasure,P,22,/,"CO
                    
                    
                    Tampa (FL)","$125,000","$125,000",
15,433,PIT,,Tyler Samaniego,P,22,/,"CO
                    
                    
                    South Alabama","$125,000","$75,000","$50,000"
15,434,TEX,,Evan Elliott,RP,20,R / R,"JC
                    
                    
                    Lethbridge JC (AB)","$125,000","$125,000",
15,435,DET,,Blake Holub,P,22,/,"CO
                    
                    
                    St. Edward's (TX)","$125,000","$100,000","$25,000"
15,436,BOS,,Payton Green,SS,18,R / R,"HS
                    
                    
                    Crossroads Flex HS (NC)","$125,000",Unsigned,
15,437,BAL,,Keagan Gillies,P,23,/,"CO
                    
                    
                    Tulane (LA)","$125,000","$50,000","$75,000"
15,438,ARI,,Shane Muntz,C,22,/,"CO
                    
                    
                    Wake Forest (NC)","$125,000","$125,000",
15,439,KC,,River Town,OF,22,/,"CO
                    
                    
                    Dallas Baptist (TX)","$125,000","$125,000",
15,440,COL,,Benjamin Sems,SS,23,/,"CO
                    
                    
                    Michigan","$125,000","$25,000","$100,000"
15,441,LAA,,Glenn Albanese Jr.,P,22,/,"CO
                    
                    
                    Louisville","$125,000","$125,000",
15,442,NYM,,Wyatt Young,SS,21,/,"CO
                    
                    
                    Pepperdine","$125,000","$125,000",
15,443,WSH,,Jaden Fein,OF,20,/,"CO
                    
                    
                    San Diego State (CA)","$125,000","$125,000",
15,444,SEA,,Cole Barr,3B,23,/,"CO
                    
                    
                    Indiana","$125,000","$25,000","$100,000"
15,445,PHI,,Matt Osterberg,P,22,/,"CO
                    
                    
                    St. Cloud State (MN)","$125,000","$100,000","$25,000"
15,446,SF,,Brooks Baldwin,3B,20,/,"CO
                    
                    
                    North Carolina Wilmington","$125,000",Unsigned,
15,447,MIL,,Hunter Hollan,P,19,L / L,"JC
                    
                    
                    San Jacinto JC (TX)","$125,000",Unsigned,
15,448,HOU,,Adrian Chaidez,P,22,/,"CO
                    
                    
                    California-Los Angeles","$125,000","$75,000","$50,000"
15,449,MIA,,Caleb Wurster,P,22,/,"CO
                    
                    
                    Connecticut","$125,000","$25,000","$100,000"
15,450,CIN,,Blake Dunn,OF,22,/,"CO
                    
                    
                    Western Michigan","$125,000","$125,000",
15,451,STL,,Alex Cornwell,P,22,/,"CO
                    
                    
                    Southern California","$125,000","$50,000","$75,000"
15,452,TOR,,Garrett Spain,OF,20,/,"CO
                    
                    
                    Austin Peay State (TN)","$125,000","$125,000",
15,453,NYY,,Danny Watson,P,20,/,"CO
                    
                    
                    Virginia Commonwealth","$125,000","$125,000",
15,454,CHC,,BJ Murray Jr.,3B,21,/,"CO
                    
                    
                    Florida Atlantic","$125,000","$125,000",
15,455,CHW,,Cameron Butler,OF,18,/,"HS
                    
                    
                    Big Valley Christian HS (CA)","$125,000","$150,000","-$25,000"
15,456,CLE,,Alaska Abney,P,21,/,"CO
                    
                    
                    Coastal Carolina (SC)","$125,000","$125,000",
15,457,ATL,,Christian Robinson,OF,21,/,"CO
                    
                    
                    Stanford (CA)","$125,000","$125,000",
15,458,OAK,,Luke Anderson,P,22,R / R,"CO
                    
                    
                    Central Oklahoma","$125,000","$75,000","$50,000"
15,459,MIN,,Mikey Perez,SS,21,/,"CO
                    
                    
                    California-Los Angeles","$125,000","$75,000","$50,000"
