Round,Pick,Team,,Player,Pos,Age,B/T,Pre-Draft Team,Slotted Bonus,Signed Bonus,+/- Diff
7,225,NYY,,Nick Paciorek,P,21,/,"CO
                    
                    
                    Northwestern","$190,100","$162,500","$27,600"
7,226,HOU,,Blair Henley,P,22,/,"CO
                    
                    
                    Texas","$188,900","$150,000","$38,900"
7,227,BOS,,Brock Bell,P,21,/,"JC
                    
                    
                    State JC of Florida","$187,700","$465,000","-$277,300"
8,228,BAL,,Griffin McLarty,P,20,/,"CO
                    
                    
                    Charleston (SC)","$186,300","$170,000","$16,300"
8,229,KC,,Drew Parrish,P,21,L / L,"CO
                    
                    
                    Florida State","$184,700","$187,400","-$2,700"
8,230,CHW,,Ivan Gonzalez,C,22,/,"CO
                    
                    
                    West Virginia","$183,700","$10,000","$173,700"
8,231,MIA,,Tevin Mitchell,RF,22,/,"CO
                    
                    
                    California-Santa Barbara","$182,300","$10,000","$172,300"
8,232,DET,,Jack Kenley,SS,21,/,"CO
                    
                    
                    Arkansas","$181,200","$135,000","$46,200"
8,233,SD,,Andrew Mitchel,P,22,/,"CO
                    
                    
                    San Jose State","$179,800","$1,000","$178,800"
8,234,CIN,,Quin Cotton,CF,21,/,"CO
                    
                    
                    Grand Canyon (AZ)","$178,600","$147,500","$31,100"
8,235,TEX,,John Matthews,P,21,/,"CO
                    
                    
                    Kent State","$178,600","$177,400","$1,200"
8,236,SF,,Caleb Kilian,P,22,/,"CO
                    
                    
                    Texas Tech","$176,300","$400,000","-$223,700"
8,237,TOR,,Angel Camacho,3B,22,/,"CO
                    
                    
                    Jacksonville","$175,000","$2,500","$172,500"
8,238,NYM,,Connor Wollersheim,P,22,/,"CO
                    
                    
                    Kent State","$174,000","$1,000","$173,000"
8,239,MIN,,Casey Legumina,P,22,/,"CO
                    
                    
                    Gonzaga","$173,000","$250,000","-$77,000"
8,240,PHI,,Nate Fassnacht,SS,21,/,"CO
                    
                    
                    George Washington (DC)","$173,000","$100,000","$73,000"
8,241,LAA,,Kyle Brnovich,P,21,/,"CO
                    
                    
                    Elon","$171,200","$167,800","$3,400"
8,242,ARI,,Dominic Canzone,RF,21,L / R,"CO
                    
                    
                    Ohio State","$170,300","$170,300",
8,243,WSH,,Jeremy Ydens,OF,22,/,UCLA,"$169,500","$169,500",
8,244,PIT,,Austin Roberts,P,20,/,"CO
                    
                    
                    Sacramento State (CA)","$168,500","$166,000","$2,500"
8,245,STL,,Logan Gragg,P,20,R / R,"CO
                    
                    
                    Oklahoma State","$167,800","$167,800",
8,246,SEA,,Ty Adcock,P,22,R / R,"CO
                    
                    
                    Elon","$167,000","$150,000","$17,000"
8,247,ATL,,Ricky DeVito,P,20,/,"CO
                    
                    
                    Seton Hall (NJ)","$167,000","$167,500",-$500
8,248,TB,,Nathan Wiles,P,21,/,"CO
                    
                    
                    Oklahoma","$165,400","$162,900","$2,500"
8,249,COL,,Jacob Kostyshock,P,21,/,"CO
                    
                    
                    Arkansas","$164,700","$164,700",
8,250,CLE,,Will Brennan,CF,21,L / L,"CO
                    
                    
                    Kansas State","$163,900","$163,900",
8,251,LAD,,Ryan Ward,LF,21,/,"CO
                    
                    
                    Bryant (RI)","$163,900","$160,900","$3,000"
8,252,CHC,,DJ Herz,P,18,/,"HS
                    
                    
                    Terry Sanford HS (NC)","$162,700","$500,000","-$337,300"
8,253,MIL,,David Hamilton,SS,21,/,"CO
                    
                    
                    Texas","$162,000","$400,000","-$238,000"
8,254,OAK,,Jose Dicochea,P,18,/,"HS
                    
                    
                    Sahuarita HS (AZ)","$161,400","$400,000","-$238,600"
8,255,NYY,,Zach Greene,P,22,/,"CO
                    
                    
                    South Alabama","$160,800","$17,500","$143,300"
8,256,HOU,,Luis Guerrero,CF,20,/,"JC
                    
                    
                    Miami Dade JC (FL)","$160,300","$150,000","$10,300"
8,257,BOS,,Wil Dalton,CF,21,/,"CO
                    
                    
                    Florida","$159,700","$135,000","$24,700"
9,258,BAL,,Connor Gillispie,P,21,R / R,"CO
                    
                    
                    Virginia Commonwealth","$159,200","$125,000","$34,200"
9,259,KC,,Clay Dungan,SS,23,L / R,"CO
                    
                    
                    Indiana State","$158,600","$2,500","$156,100"
9,260,CHW,,Tyson Messer,P,22,/,"CO
                    
                    
                    Campbell (NC)","$158,100","$10,000","$148,100"
9,261,MIA,,Evan Brabrand,P,23,/,"CO
                    
                    
                    Liberty (VA)","$157,600","$1,000","$156,600"
9,262,DET,,Austin Bergner,P,22,/,"CO
                    
                    
                    North Carolina","$157,200","$157,200",
9,263,SD,,Jason Blanchard,P,22,/,"CO
                    
                    
                    Lamar","$156,600","$5,000","$151,600"
9,264,CIN,,TJ Hopkins,CF,22,/,"CO
                    
                    
                    South Carolina","$156,100","$17,500","$138,600"
9,265,TEX,,Zak Kent,P,21,/,"CO
                    
                    
                    Virginia Military Institute","$155,800","$140,000","$15,800"
9,266,SF,,Simon Whiteman,SS,22,/,"CO
                    
                    
                    Yale (CT)","$155,300","$22,500","$132,800"
9,267,TOR,,Philip Clarke,C,21,/,Vanderbilt,"$154,900","$500,000","-$345,100"
9,268,NYM,,Joe Genord,1B,22,/,"CO
                    
                    
                    South Florida","$154,600","$10,000","$144,600"
9,269,MIN,,Brent Headrick,P,21,/,"CO
                    
                    
                    Illinois State","$154,100","$130,000","$24,100"
9,270,PHI,,Rudy Rott,1B,22,/,"CO
                    
                    
                    Ohio","$153,600","$10,000","$143,600"
9,271,LAA,,Zach Linginfelter,P,22,/,"CO
                    
                    
                    Tennessee","$153,300","$150,800","$2,500"
9,272,ARI,,Bobby Ay,P,22,/,"CO
                    
                    
                    California State Poly-San Luis Obis...","$152,900","$100,000","$52,900"
9,273,WSH,,Hunter McMahon,P,21,/,"CO
                    
                    
                    Texas State","$152,600","$152,600",
9,274,PIT,,Ethan Paul,SS,22,/,"CO
                    
                    
                    Vanderbilt (TN)","$152,300","$60,000","$92,300"
9,275,STL,,Todd Lott,OF,21,/,"CO
                    
                    
                    Louisiana-Lafayette","$152,000","$152,000",
9,276,SEA,,Mike Salvatore,SS,22,/,"CO
                    
                    
                    Florida State","$151,600","$15,000","$136,600"
9,277,ATL,,Cody Milligan,2B,20,/,"JC
                    
                    
                    Cowley County JC (KS)","$151,300","$197,500","-$46,200"
9,278,TB,,Evan McKendry,P,21,/,"CO
                    
                    
                    Miami (FL)","$150,800","$148,300","$2,500"
9,279,COL,,Isaac Collins,2B,21,/,"CO
                    
                    
                    Creighton (NE)","$150,500","$150,500",
9,280,CLE,,Will Bartlett,C,18,/,"HS
                    
                    
                    IMG Academy (FL)","$150,300","$275,000","-$124,700"
9,281,LAD,,Alec Gamboa,P,22,/,"JC
                    
                    
                    Fresno JC (CA)","$150,100","$17,500","$132,600"
9,282,CHC,,Tyler Schlaffer,P,18,/,"HS
                    
                    
                    Homewood-Flossmoor HS (IL)","$149,800","$250,000","-$100,200"
9,283,MIL,,Darrien Miller,C,18,L / R,"HS
                    
                    
                    Clovis HS (CA)","$149,500","$297,500","-$148,000"
9,284,OAK,,Colin Peluse,P,21,/,"CO
                    
                    
                    Wake Forest (NC)","$149,300","$149,300",
9,285,NYY,,Spencer Henson,1B,21,/,"CO
                    
                    
                    Oral Roberts (OK)","$148,900","$137,500","$11,400"
9,286,HOU,,Peyton Battenfield,P,21,R / R,"CO
                    
                    
                    Oklahoma State","$148,400","$148,400",
9,287,BOS,,Cody Scroggins,P,22,/,"CO
                    
                    
                    Arkansas","$148,200","$100,000","$48,200"
10,288,BAL,,Jordan Cannon,C,22,/,"CO
                    
                    
                    Sam Houston State (TX)","$147,900","$5,000","$142,900"
10,289,KC,,Anthony Veneziano,P,21,/,"CO
                    
                    
                    Coastal Carolina (SC)","$147,700","$122,500","$25,200"
10,290,CHW,,Nate Pawelczyk,P,22,/,"CO
                    
                    
                    Winthrop (SC)","$147,400","$10,000","$137,400"
10,291,MIA,,J.D. Orr,CF,22,/,"CO
                    
                    
                    Wright State (OH)","$147,200","$2,500","$144,700"
10,292,DET,,Jake Holton,1B,21,/,"CO
                    
                    
                    Creighton (NE)","$147,000","$147,000",
10,293,SD,,Ethan Elliott,P,22,/,"CO
                    
                    
                    Lincoln Memorial (TN)","$146,800","$5,000","$141,800"
10,294,CIN,,Jake Stevenson,P,22,/,"CO
                    
                    
                    Minnesota","$146,300","$7,500","$138,800"
10,295,TEX,,Joe Corbett,P,22,/,"CO
                    
                    
                    West Texas A&M","$146,100","$10,000","$136,100"
10,296,SF,,Jeff Houghtby,SS,22,/,"CO
                    
                    
                    San Diego (CA)","$145,700","$22,500","$123,200"
10,297,TOR,,Glenn Santiago,SS,18,/,"HS
                    
                    
                    International Baseball Academy (PR)","$145,500","$172,500","-$27,000"
10,298,NYM,,Scott Ota,RF,21,/,"CO
                    
                    
                    Illinois-Chicago","$145,300","$1,000","$144,300"
10,299,MIN,,Ben Gross,P,22,/,"CO
                    
                    
                    Duke (NC)","$145,000","$10,000","$135,000"
10,300,PHI,,McCarthy Tatum,3B,23,/,"CO
                    
                    
                    California State-Fresno","$144,800","$5,000","$139,800"
10,301,LAA,,Chad Sykes,P,23,/,"CO
                    
                    
                    North Carolina-Greensboro","$144,600","$7,500","$137,100"
10,302,ARI,,Oscar Santos,C,18,/,"HS
                    
                    
                    PJ Education School (PR)","$144,400","$125,000","$19,400"
10,303,WSH,,Andrew Pratt,C,22,/,"CO
                    
                    
                    Lubbock Christian (TX)","$144,100","$10,000","$134,100"
10,304,PIT,,Cameron Junker,P,21,/,"CO
                    
                    
                    Notre Dame (IN)","$143,900","$125,000","$18,900"
10,305,STL,,Jake Sommers,P,22,/,"CO
                    
                    
                    Wisconsin-Milwaukee","$143,600","$10,000","$133,600"
10,306,SEA,,Kyle Hill,P,22,/,"CO
                    
                    
                    Baylor (TX)","$143,500","$10,000","$133,500"
10,307,ATL,,Brandon Parker,RF,20,/,"JC
                    
                    
                    Mississippi Gulf Coast JC","$143,200","$140,700","$2,500"
10,308,TB,,Jonathan Embry,C,22,/,"CO
                    
                    
                    Liberty (VA)","$143,000","$67,500","$75,500"
10,309,COL,,Jack Yalowitz,RF,22,/,"CO
                    
                    
                    Illinois-Urbana-Champaign","$142,700","$5,000","$137,700"
10,310,CLE,,Zach Hart,P,22,/,"CO
                    
                    
                    Franklin Pierce (NH)","$142,500","$5,000","$137,500"
10,311,LAD,,Zac Ching,SS,22,/,"CO
                    
                    
                    Virginia Commonwealth","$142,300","$2,500","$139,800"
10,312,CHC,,Wyatt Hendrie,C,20,/,"JC
                    
                    
                    Antelope Valley JC (CA)","$142,200",Unsigned,
10,313,MIL,,Taylor Floyd,P,21,/,"CO
                    
                    
                    Texas Tech","$142,200","$139,700","$2,500"
10,314,OAK,,Patrick McColl,1B,22,/,"CO
                    
                    
                    Harvard (MA)","$142,200","$20,000","$122,200"
10,315,NYY,,Mitch Spence,P,21,/,"CO
                    
                    
                    South Carolina-Aiken","$142,200","$122,500","$19,700"
10,316,HOU,,C.J. Stubbs,C,22,/,"CO
                    
                    
                    Southern California","$142,200","$85,000","$57,200"
10,317,BOS,,Stephen Scott,OF,22,L / R,"CO
                    
                    
                    Vanderbilt (TN)","$142,200","$50,000","$92,200"
11,318,BAL,,Andrew Daschbach,1B,21,/,"CO
                    
                    
                    Stanford (CA)","$125,000","$250,000","-$125,000"
11,319,KC,,Vinnie Pasquantino,1B,21,L / L,"CO
                    
                    
                    Old Dominion (VA)","$125,000","$125,000",
11,320,CHW,,Victor Torres,C,18,/,"HS
                    
                    
                    International Baseball Academy (PR)","$125,000","$175,000","-$50,000"
11,321,MIA,,Anthony Maldonado,P,21,/,"CO
                    
                    
                    Bethune-Cookman (FL)","$125,000","$125,000",
11,322,DET,,John McMillon,P,21,L / R,"CO
                    
                    
                    Texas Tech","$125,000",Unsigned,
11,323,SD,,Mason Feole,P,20,/,"CO
                    
                    
                    Connecticut","$125,000","$135,000","-$10,000"
11,324,CIN,,Wendell Marrero,RF,18,/,"HS
                    
                    
                    Puerto Rico Baseball Academy (PR)","$125,000","$125,000",
11,325,TEX,,Nicholas Lockhart,P,18,/,"HS
                    
                    
                    Woodgrove HS (VA)","$125,000","$400,000","-$275,000"
11,326,SF,,Trevor McDonald,P,18,/,"HS
                    
                    
                    George County HS (MS)","$125,000","$800,000","-$675,000"
11,327,TOR,,Nick Neal,RF,17,/,"HS
                    
                    
                    Randleman HS (NC)","$125,000","$125,000",
11,328,NYM,,Jordan Martinson,P,22,/,"CO
                    
                    
                    Dallas Baptist (TX)","$125,000",Unsigned,
11,329,MIN,,Tanner Brubaker,P,21,/,"CO
                    
                    
                    California-Irvine","$125,000","$200,000","-$75,000"
11,330,PHI,,Marcus Lee Sang,CF,18,/,"HS
                    
                    
                    Northern HS (MD)","$125,000","$440,000","-$315,000"
11,331,LAA,,Brent Killam,P,21,/,"CO
                    
                    
                    Georgetown (DC)","$125,000","$125,000",
11,332,ARI,,Nick Snyder,P,21,L / L,"CO
                    
                    
                    West Virginia","$125,000","$125,000",
11,333,WSH,,J.T. Arruda,SS,21,/,"CO
                    
                    
                    California State-Fresno","$125,000","$250,000","-$125,000"
11,334,PIT,,Jase Bowen,CF,18,/,"HS
                    
                    
                    Central Catholic HS (OH)","$125,000","$392,500","-$267,500"
11,335,STL,,Connor Lunn,P,21,R / R,"CO
                    
                    
                    Southern California","$125,000","$125,000",
11,336,SEA,,Carter Bins,C,21,/,"CO
                    
                    
                    California State-Fresno","$125,000","$350,000","-$225,000"
11,337,ATL,,Vaughn Grissom,SS,18,/,"HS
                    
                    
                    Paul J. Hagerty HS (FL)","$125,000","$347,500","-$222,500"
11,338,TB,,Ben Troike,SS,21,/,"CO
                    
                    
                    Illinois-Urbana-Champaign","$125,000","$125,000",
11,339,COL,,Mike Ruff,P,21,/,"CO
                    
                    
                    Florida Atlantic","$125,000","$200,000","-$75,000"
11,340,CLE,,Nick Mikolajchak,P,21,/,"CO
                    
                    
                    Sam Houston State (TX)","$125,000","$125,000",
11,341,LAD,,Logan Boyer,P,21,/,"CO
                    
                    
                    San Diego State (CA)","$125,000","$297,500","-$172,500"
11,342,CHC,,Mack Chambers,SS,19,/,"JC
                    
                    
                    Seminole State JC (OK)","$125,000",Unsigned,
11,343,MIL,,Brock Begue,P,20,/,"JC
                    
                    
                    Cuyahoga JC (OH)","$125,000","$125,000",
11,344,OAK,,Dustin Harris,3B,20,/,"JC
                    
                    
                    St. Petersburg JC (FL)","$125,000","$250,000","-$125,000"
11,345,NYY,,Oliver Dunn,2B,21,/,"CO
                    
                    
                    Utah","$125,000","$137,500","-$12,500"
11,346,HOU,,Ryan Gusto,P,20,/,"JC
                    
                    
                    Florida SouthWestern State JC","$125,000","$421,699","-$296,699"
11,347,BOS,,Sebastian Keane,P,18,/,"HS
                    
                    
                    North Andover HS (MA)","$125,000",Unsigned,
12,348,BAL,,Kade Strowd,P,21,/,"CO
                    
                    
                    West Virginia","$125,000","$125,000",
12,349,KC,,Adam Lukas,P,20,/,"CO
                    
                    
                    Evansville (IN)","$125,000","$125,000",
12,350,CHW,,Misael Gonzalez,CF,18,/,"HS
                    
                    
                    Leadership Christian Academy (PR)","$125,000","$185,000","-$60,000"
12,351,MIA,,Chris Mokma,P,18,/,"HS
                    
                    
                    Holland Christian HS (MI)","$125,000","$557,000","-$432,000"
12,352,DET,,Corey Joyce,SS,20,/,"CO
                    
                    
                    North Carolina Central","$125,000","$125,000",
12,353,SD,,Matthew Acosta,CF,21,/,"CO
                    
                    
                    Southern California","$125,000","$100,000","$25,000"
12,354,CIN,,Yan Contreras,SS,18,R / R,"HS
                    
                    
                    Puerto Rico Baseball Academy (PR)","$125,000","$249,000","-$124,000"
12,355,TEX,,Gavin Collyer,P,18,/,"HS
                    
                    
                    Mountain View HS (GA)","$125,000","$585,000","-$460,000"
12,356,SF,,Chris Wright,P,20,/,"CO
                    
                    
                    Bryant (RI)","$125,000","$125,000",
12,357,TOR,,Sam Ryan,P,20,/,"CO
                    
                    
                    Virginia Commonwealth","$125,000","$125,000",
12,358,NYM,,Antoine Duplantis,OF,22,/,"CO
                    
                    
                    Louisiana State","$125,000","$85,000","$40,000"
12,359,MIN,,Sean Mooney,P,21,R / R,"CO
                    
                    
                    St. John's (NY)","$125,000","$125,000",
12,360,PHI,,Jadiel Sanchez,RF,18,S / R,"HS
                    
                    
                    Natvidad Rodriguez Gonzalez HS (PR)","$125,000","$300,000","-$175,000"
12,361,LAA,,Jack Dashwood,P,21,/,"CO
                    
                    
                    California-Santa Barbara","$125,000","$125,000",
12,362,ARI,,Avery Short,P,18,R / L,"HS
                    
                    
                    Southport HS (IN)","$125,000","$922,500","-$797,500"
12,363,WSH,,Orlando Ribalta,P,21,/,"JC
                    
                    
                    Miami Dade JC (FL)","$125,000","$125,000",
12,364,PIT,,Kyle Wilkie,C,21,/,"CO
                    
                    
                    Clemson (SC)","$125,000","$125,000",
12,365,STL,,Patrick Romeri,RF,18,/,"HS
                    
                    
                    IMG Academy (FL)","$125,000","$200,000","-$75,000"
12,366,SEA,,Antoine Mistico,OF,21,/,"JC
                    
                    
                    Gateway JC (AZ)","$125,000","$125,000",
12,367,ATL,,Andy Samuelson,P,20,/,"JC
                    
                    
                    Wabash Valley JC (IL)","$125,000","$125,000",
12,368,TB,,Nick Sogard,SS,21,/,"CO
                    
                    
                    Loyola Marymount (CA)","$125,000","$125,000",
12,369,COL,,Christian Koss,SS,21,/,"CO
                    
                    
                    California-Irvine","$125,000","$180,000","-$55,000"
12,370,CLE,,Allan Hernandez,P,18,/,"HS
                    
                    
                    Miami Christian School (FL)","$125,000","$140,000","-$15,000"
12,371,LAD,,Mitchell Tyranski,P,21,L / L,"CO
                    
                    
                    Michigan State","$125,000","$125,000",
12,372,CHC,,Hunter Bigge,P,21,/,"CO
                    
                    
                    Harvard (MA)","$125,000","$125,000",
12,373,MIL,,Arman Sabouri,P,21,/,"CO
                    
                    
                    California-Berkeley","$125,000","$125,000",
12,374,OAK,,T.J. Schofield-Sam,3B,18,/,"HS
                    
                    
                    North Park SS (ON)","$125,000","$320,000","-$195,000"
12,375,NYY,,Ryan Anderson,P,21,/,"CO
                    
                    
                    Nevada-Reno","$125,000","$125,000",
12,376,HOU,,Garrett Gayle,P,21,/,"CO
                    
                    
                    Rice (TX)","$125,000","$125,000",
12,377,BOS,,Brendan Cellucci,P,21,/,Tulane,"$125,000","$345,000","-$220,000"
13,378,BAL,,Dan Hammer,P,21,/,"CO
                    
                    
                    Pittsburgh (PA)","$125,000","$150,000","-$25,000"
13,379,KC,,Tyler Tolbert,SS,21,/,"CO
                    
                    
                    Alabama-Birmingham","$125,000","$125,000",
13,380,CHW,,Cooper Bradford,P,21,/,"CO
                    
                    
                    Florida Southern","$125,000","$125,000",
13,381,MIA,,Zach King,P,21,/,"CO
                    
                    
                    Vanderbilt (TN)","$125,000","$125,000",
13,382,DET,,Matt Walker,P,21,/,"CO
                    
                    
                    Illinois State","$125,000","$125,000",
13,383,SD,,Brandon Komar,P,20,/,"JC
                    
                    
                    Madison JC (WI)","$125,000","$125,000",
13,384,CIN,,Luke Berryhill,C,21,/,"CO
                    
                    
                    South Carolina","$125,000","$149,500","-$24,500"
13,385,TEX,,Ben Anderson,P,21,/,"CO
                    
                    
                    Binghamton (NY)","$125,000","$125,000",
13,386,SF,,Harrison Freed,RF,21,/,"CO
                    
                    
                    Butler (IN)","$125,000","$100,000","$25,000"
13,387,TOR,,Trevor Schwecke,SS,21,/,"CO
                    
                    
                    Wisconsin-Milwaukee","$125,000","$125,000",
13,388,NYM,,Blaine McIntosh,CF,18,/,"HS
                    
                    
                    Sycamore HS (TN)","$125,000","$125,000",
13,389,MIN,,Dylan Thomas,P,22,/,"CO
                    
                    
                    Hawaii-Manoa","$125,000","$100,000","$25,000"
13,390,PHI,,Hunter Markwardt,CF,21,/,"CO
                    
                    
                    Oklahoma Christian","$125,000","$100,000","$25,000"
13,391,LAA,,Edwin Sanchez,P,18,/,"HS
                    
                    
                    B You Academy (PR)","$125,000","$125,000",
13,392,ARI,,Cam Coursey,2B,20,/,"CO
                    
                    
                    Georgia Gwinnett","$125,000","$125,000",
13,393,WSH,,Jake Randa,OF,20,/,"JC
                    
                    
                    Northwest Florida State JC","$125,000","$300,000","-$175,000"
13,394,PIT,,Chase Murray,OF,21,/,"CO
                    
                    
                    Georgia Tech","$125,000","$125,000",
13,395,STL,,Tommy Jew,CF,21,/,"CO
                    
                    
                    California-Santa Barbara","$125,000","$125,000",
13,396,SEA,,Reid Morgan,P,22,/,"CO
                    
                    
                    South Carolina","$125,000","$125,000",
13,397,ATL,,Tyler Owens,P,18,/,"HS
                    
                    
                    Trinity Catholic HS (FL)","$125,000","$547,500","-$422,500"
13,398,TB,,Zach Huffins,CF,20,/,"JC
                    
                    
                    Arizona Western JC","$125,000","$197,500","-$72,500"
13,399,COL,,Daniel Cope,C,22,/,"CO
                    
                    
                    California State-Fullerton","$125,000","$125,000",
13,400,CLE,,Micah Pries,CF,21,/,"CO
                    
                    
                    Point Loma Nazarene (CA)","$125,000","$125,000",
13,401,LAD,,Jacob Cantleberry,P,21,/,"CO
                    
                    
                    Missouri","$125,000","$125,000",
13,402,CHC,,Porter Hodge,P,18,/,"HS
                    
                    
                    Cottonwood HS (UT)","$125,000","$125,000",
13,403,MIL,,Jackson Gillis,P,21,/,"CO
                    
                    
                    Vanderbilt (TN)","$125,000","$125,000",
13,404,OAK,,Sahid Valenzuela,SS,21,/,"CO
                    
                    
                    California State-Fullerton","$125,000","$100,000","$25,000"
13,405,NYY,,Nelson Alvarez,P,21,/,"CO
                    
                    
                    South Florida","$125,000","$125,000",
13,406,HOU,,Kevin Holcomb,P,20,/,"JC
                    
                    
                    Glendale JC (CA)","$125,000","$175,000","-$50,000"
13,407,BOS,,Blake Loubier,P,18,/,"HS
                    
                    
                    Oviedo HS (FL)","$125,000","$500,000","-$375,000"
14,408,BAL,,Mason Janvrin,CF,21,/,"CO
                    
                    
                    Central Missouri","$125,000","$125,000",
14,409,KC,,Justin Hooper,P,22,/,"CO
                    
                    
                    California-Los Angeles","$125,000","$125,000",
14,410,CHW,,McKinley Moore,P,20,R / R,"CO
                    
                    
                    Arkansas-Little Rock","$125,000","$100,000","$25,000"
14,411,MIA,,Easton Lucas,P,22,/,"CO
                    
                    
                    Pepperdine (CA)","$125,000","$75,000","$50,000"
14,412,DET,,Ted Stuka,P,22,/,"CO
                    
                    
                    California-San Diego","$125,000","$125,000",
14,413,SD,,Bodi Rascon,P,18,/,"HS
                    
                    
                    Decatur HS (TX)","$125,000","$432,500","-$307,500"
14,414,CIN,,Garrett Wolforth,C,21,R / R,"CO
                    
                    
                    Nova Southeastern (FL)","$125,000","$25,000","$100,000"
14,415,TEX,,Adam Berghorst,P,18,/,"HS
                    
                    
                    Zeeland East HS (MI)","$125,000",Unsigned,
14,416,SF,,Nick Morreale,P,21,/,"CO
                    
                    
                    Georgetown (DC)","$125,000","$125,000",
14,417,TOR,,Eric Rivera,CF,21,/,"CO
                    
                    
                    Florida Atlantic","$125,000","$125,000",
14,418,NYM,,Kennie Taylor,CF,22,/,"CO
                    
                    
                    Duke (NC)","$125,000","$10,000","$115,000"
14,419,MIN,,Cody Laweryson,P,20,/,"CO
                    
                    
                    Maine","$125,000","$80,000","$45,000"
14,420,PHI,,Chris Micheles,P,22,/,"CO
                    
                    
                    Washington","$125,000","$100,000","$25,000"
14,421,LAA,,Zac Kristofak,P,21,/,"CO
                    
                    
                    Georgia","$125,000","$125,000",
14,422,ARI,,Lyle Lin,C,22,R / R,"CO
                    
                    
                    Arizona State","$125,000","$125,000",
14,423,WSH,,Lucas Knowles,P,21,/,"JC
                    
                    
                    Central Arizona JC","$125,000","$136,980","-$11,980"
14,424,PIT,,Aaron Shackelford,SS,22,/,"CO
                    
                    
                    The Master's University (CA)","$125,000","$10,000","$115,000"
14,425,STL,,Tyler Statler,P,18,/,"HS
                    
                    
                    Hononegah HS (IL)","$125,000","$300,000","-$175,000"
14,426,SEA,,Patrick Frick,SS,22,/,"CO
                    
                    
                    Wake Forest (NC)","$125,000","$100,000","$25,000"
14,427,ATL,,Jared Johnson,P,18,/,"HS
                    
                    
                    Smithville HS (MS)","$125,000","$257,500","-$132,500"
14,428,TB,,Logan Allen,OF,20,/,"CO
                    
                    
                    Arkansas–Fort Smith","$125,000","$125,000",
14,429,COL,,Joe Aeilts,LF,21,R / R,"CO
                    
                    
                    Illinois State","$125,000","$110,000","$15,000"
14,430,CLE,,Ike Freeman,SS,21,/,"CO
                    
                    
                    North Carolina-Chapel Hill","$125,000","$125,000",
14,431,LAD,,Sean Mellen,P,21,/,"CO
                    
                    
                    Northeastern (MA)","$125,000","$125,000",
14,432,CHC,,Ryan Reynolds,3B,22,/,"CO
                    
                    
                    Texas","$125,000","$125,000",
14,433,MIL,,Paxton Schultz,P,21,/,"CO
                    
                    
                    Utah Valley","$125,000","$125,000",
14,434,OAK,,Peyton Miller,P,20,/,"JC
                    
                    
                    Tyler JC (TX)","$125,000","$175,000","-$50,000"
14,435,NYY,,Kevin Milam,2B,21,/,"CO
                    
                    
                    St. Mary's College (CA)","$125,000","$125,000",
14,436,HOU,,Derek West,P,22,/,"CO
                    
                    
                    Pittsburgh","$125,000","$75,000","$50,000"
14,437,BOS,,Jordan Beck,1B,18,/,"HS
                    
                    
                    Hazel Green HS (AL)","$125,000",Unsigned,
15,438,BAL,,Kyle Martin,P,21,/,"CO
                    
                    
                    Fordham (NY)","$125,000","$125,000",
15,439,KC,,Sean Bretz,P,21,/,"CO
                    
                    
                    Houston (TX)","$125,000",Unsigned,
15,440,CHW,,Caleb Freeman,P,21,/,"CO
                    
                    
                    Texas Tech","$125,000","$150,000","-$25,000"
15,441,MIA,,Javeon Cody,CF,19,/,"JC
                    
                    
                    Alvin JC (TX)","$125,000","$125,000",
15,442,DET,,Andrew Magno,P,21,/,"CO
                    
                    
                    Ohio State","$125,000","$125,000",
15,443,SD,,Andre Tarver,OF,19,/,"HS
                    
                    
                    Ringgold HS (GA)","$125,000",Unsigned,
15,444,CIN,,Matt Lloyd,OF,23,/,"CO
                    
                    
                    Indiana","$125,000","$25,000","$100,000"
15,445,TEX,,Randon Hostert,P,18,/,"HS
                    
                    
                    Bonneville HS (ID)","$125,000",Unsigned,
15,446,SF,,Carter Aldrete,2B,21,/,"CO
                    
                    
                    Arizona State","$125,000","$125,000",
15,447,TOR,,Michael Dominguez,P,18,/,"HS
                    
                    
                    Thomas Jefferson HS (FL)","$125,000","$197,500","-$72,500"
15,448,NYM,,Mitch Ragan,P,22,/,"CO
                    
                    
                    Creighton (NE)","$125,000","$10,000","$115,000"
15,449,MIN,,Louie Varland,P,21,/,"CO
                    
                    
                    Concordia (MN)","$125,000","$115,000","$10,000"
15,450,PHI,,Adam Leverett,P,20,/,"JC
                    
                    
                    Gordon State JC (GA)","$125,000","$150,000","-$25,000"
15,451,LAA,,Greg Veliz,P,22,/,"CO
                    
                    
                    Miami (FL)","$125,000","$125,000",
15,452,ARI,,Austin Pope,P,20,/,"CO
                    
                    
                    Fairfield (CT)","$125,000","$100,000","$25,000"
15,453,WSH,,Davis Moore,P,21,/,"CO
                    
                    
                    California State-Fresno","$125,000","$125,000",
15,454,PIT,,Garrett Leonard,P,22,/,"CO
                    
                    
                    Rollins (FL)","$125,000","$25,000","$100,000"
15,455,STL,,David Vinsky,OF,21,/,"CO
                    
                    
                    Northwood (MI)","$125,000","$100,000","$25,000"
15,456,SEA,,Anthony Tomczak,P,18,/,"HS
                    
                    
                    North Broward Prep HS (FL)","$125,000","$275,000","-$150,000"
15,457,ATL,,Connor Blair,RF,21,/,"CO
                    
                    
                    Washington","$125,000","$125,000",
